min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;nbVoteGraph;weightVoteGraph;persuasionGraph;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
6;13;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;13;8;240;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[10];3;0;0;0;4;0;2;4;0;2;-1474692993;0;0.0;1.0;1.0;-7.373464965E8;true;2;1;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;16;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;16;8;249;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;[13];3;0;0;0;0;0;0;0;0;0;-1474673477;0;0.0;0.0;0.0;-7.373367385E8;true;2;2;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;18;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;18;4;266;1;4;0;4;3;0;0.75;0.0;0.25;3;6;6;8;0;[1659];6;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;3.3634720475E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;19;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;19;5;268;4;4;0;2;0;0;0.0;0.0;1.0;2;0;1;5;0;[16];3;0;0;0;0;0;0;0;0;0;-1474664554;0;0.0;0.0;0.0;-7.37332277E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;20;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;20;8;283;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[9];3;0;0;0;2;1;1;0;0;0;-1474707158;0;0.0;0.5;0.0;-7.37353579E8;false;0;1;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;22;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;22;8;293;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[20];3;0;0;0;0;0;0;0;0;0;-1474630499;0;0.0;0.0;0.0;-7.373152495E8;true;2;1;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;24;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;24;7;293;1;1;0;3;1;0;0.3333333333333333;0.0;0.6666666666666667;3;5;5;28;0;[1];3;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;29;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;29;8;337;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;11;0;[22];2;0;0;0;0;0;0;0;0;0;-1474620453;0;0.0;0.0;0.0;-7.373102265E8;true;1;0;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;32;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;32;4;397;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;[1];2;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[32]:[32:1:1:6]:[32:4:1:6]]
6;33;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;8;402;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;5;0;[1];2;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;1;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[33]:[33:1:1:6]:[33:8:1:6]]
6;36;9;[2:3:4:5:6:7:8:30];76;14;14;1;0;13;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;8;417;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;4;0;[33];2;0;0;0;0;0;0;0;0;0;-1474511331;0;0.0;0.0;0.0;-7.372556655E8;true;1;0;0;0;0;0;0;0;0;0;0;0;Flic (id=36) items: { }, parents: { 33 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[36]:[36:8:1:6]:[36:33:1:6]]
7;1;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[[2:42:7:[1]:8]:[6:8:42:7]:[5:42:1:7]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;8;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;9;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;9;5;206;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;19;0;[1];3;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;1;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;10;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;10;8;220;1;1;0;2;2;0;1.0;0.0;0.0;2;3;3;6;0;[1];3;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;1;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;12;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;12;3;233;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;11;0;[1];3;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;13;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;13;8;240;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[10];3;0;0;0;4;0;2;4;0;2;-1474692993;0;0.0;1.0;1.0;-7.373464965E8;true;2;1;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;16;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;16;8;249;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;[13];3;0;0;0;0;0;0;0;0;0;-1474673477;0;0.0;0.0;0.0;-7.373367385E8;true;2;2;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;18;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;18;4;266;1;4;0;4;3;0;0.75;0.0;0.25;3;6;6;8;0;[1659];6;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;3.3634720475E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;19;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;19;5;268;4;4;0;2;0;0;0.0;0.0;1.0;2;0;1;5;0;[16];3;0;0;0;0;0;0;0;0;0;-1474664554;0;0.0;0.0;0.0;-7.37332277E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;20;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;20;8;283;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[9];3;0;0;0;2;1;1;0;0;0;-1474707158;0;0.0;0.5;0.0;-7.37353579E8;false;0;1;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;22;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;22;8;293;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[20];3;0;0;0;0;0;0;0;0;0;-1474630499;0;0.0;0.0;0.0;-7.373152495E8;true;2;1;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;24;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;24;7;293;1;1;0;3;1;0;0.3333333333333333;0.0;0.6666666666666667;3;5;5;28;0;[1];3;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;29;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;29;8;337;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;11;0;[22];2;0;0;0;0;0;0;0;0;0;-1474620453;0;0.0;0.0;0.0;-7.373102265E8;true;1;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;32;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;32;4;397;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;7;0;[1];2;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;3;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;33;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;8;402;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;5;0;[1];2;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;1;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;36;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;8;417;2;2;0;1;0;1;0.0;1.0;0.0;0;0;0;4;0;[33];2;0;0;0;0;0;0;0;0;0;-1474511331;0;0.0;0.0;0.0;-7.372556655E8;true;1;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
7;37;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37;6;424;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;14;[32];2;0;0;0;1;0;1;0;0;0;-1474516026;0;0.0;0.5;0.0;-7.37258013E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[37]:[37:6:1:7]:[37:32:1:7]]
7;39;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;8;437;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;11;0;[32];2;0;0;0;1;1;1;0;0;0;-1474516026;0;0.0;0.5;0.0;-7.37258013E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[39]:[39:8:1:7]:[39:32:1:7]]
7;41;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;41;4;457;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;[32];2;0;0;0;1;1;1;0;0;0;-1474516026;0;0.0;0.5;0.0;-7.37258013E8;true;1;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[41]:[41:4:1:7]:[41:32:1:7]]
7;42;9;[2:3:4:5:6:7:8:30];76;14;18;1;0;15;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;42;8;470;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;4;0;[1];2;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;0;0;0;0;0;0;0;0;0;0;0;Lieu (id=42) items: { }, parents: { 1 } by Skyl (id=8) scores{ creativite 3.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[42]:[42:8:1:7]:[42:1:1:7]]
8;1;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[[4:4:49:8:0:51:49:4:[[8:0:1]]]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;10;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;9;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;9;5;206;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;19;0;[1];3;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;10;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;10;8;220;1;1;0;2;2;0;1.0;0.0;0.0;2;3;3;6;0;[1];3;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;12;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;12;3;233;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;11;0;[1];3;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;13;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;13;8;240;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[10];3;0;0;0;4;0;2;4;0;2;-1474692993;0;0.0;1.0;1.0;-7.373464965E8;true;2;1;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;16;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;16;8;249;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;[13];3;0;0;0;0;0;0;0;0;0;-1474673477;0;0.0;0.0;0.0;-7.373367385E8;true;2;2;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;18;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;18;4;266;1;4;0;4;3;0;0.75;0.0;0.25;3;6;6;8;0;[1659];6;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;3.3634720475E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;19;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;19;5;268;4;4;0;2;0;0;0.0;0.0;1.0;2;0;1;5;0;[16];3;0;0;0;0;0;0;0;0;0;-1474664554;0;0.0;0.0;0.0;-7.37332277E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;20;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;20;8;283;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[9];3;0;0;0;2;1;1;0;0;0;-1474707158;0;0.0;0.5;0.0;-7.37353579E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;22;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;22;8;293;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[20];3;0;0;0;0;0;0;0;0;0;-1474630499;0;0.0;0.0;0.0;-7.373152495E8;true;2;1;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;24;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;24;7;293;1;1;0;3;1;0;0.3333333333333333;0.0;0.6666666666666667;3;5;5;28;0;[1];3;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;29;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;29;8;337;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;11;0;[22];2;0;0;0;0;0;0;0;0;0;-1474620453;0;0.0;0.0;0.0;-7.373102265E8;true;1;0;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
8;32;9;[2:3:4:5:6:7:8:30];65;25;24;1;0;18;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;32;4;397;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;7;0;[1];2;0;0;0;0;0;0;0;0;0;-1474913923;0;0.0;0.0;0.0;-7.374569615E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Chez Caillère (by Titounet) (id=51): "OH YEAH" +0 by Titounet (id=4) scores{ creativite 8.0 pertinence 0.0 persuasion 3.5 adaptation 0.0 };[]
