IDBuyer;Day;Hour;Seller;Buyer;Prod;QualID;FinPrice;TransPrice;StdPrice;ProdPrice;Age;r;Qty;Quality;QualAdmId;IDAdmin;AdminPrice;Hour;supply;NewOffer;margBuyer;margSeller;VmargBuyer;VmargSeller;dem2;sup2;sup/dem;qty/dem;qty/off;BuyType;TypeXP;Idbuyer;dertrans
180041;18;104;19;41;1;1;32;24;24,25;16,75;1;Qty;8;0,64744;1;181100;21,6612;100;354;122;0,333333333;0,432835821;2,666666667;3,462686567;220;208;0,9;0,036363636;0,038461538;N;XP4;181141;120
180029;18;104;8;29;2;1;24;17,61;17,79;14,81;1;Qty;5;0,278765;0;182000;20,7789;100;351;0;0,36286201;0,189061445;1,814310051;0,945307225;200;539;2,7;0,025;0,009276438;B;XP4;182029;150
180049;18;107;9;49;0;2;32;22,54;23,01;16,99;0;Qty;4;0,81147;2;180200;29,0463;110;390;390;0,419698314;0,326662743;1,678793256;1,306650971;70;314;4,5;0,057142857;0,012738854;N;XP4;180249;120
180042;18;109;8;42;2;4;32;19,94;20,15;15,63;0;Qty;1;0,811766;2;182200;24,6876;110;453;344;0,604814443;0,275751759;0,604814443;0,275751759;70;469;6,7;0,014285714;0,002132196;N;XP4;182242;120
180041;18;113;4;41;2;1;28;19,5;19,7;16,51;0;Qty;9;0,458533;1;182100;22,895;110;812;319;0,435897436;0,181102362;3,923076923;1,62992126;229;722;3,2;0,03930131;0,012465374;N;XP4;182141;120
180041;18;114;2;41;2;2;28;20,61;20,82;18,75;2;Qty;1;0,451566;1;182100;22,895;110;812;319;0,358563804;0,0992;0,358563804;0,0992;229;722;3,2;0,004366812;0,001385042;N;XP4;182141;120
180042;18;115;16;42;1;4;32;21,59;21,59;17,08;0;Qty;6;0,82258;2;181200;26,1094;120;348;284;0,48216767;0,264051522;2,893006021;1,584309133;50;343;6,9;0,12;0,017492711;N;XP4;181242;120
180041;18;116;11;41;0;5;36;22,87;24,39;19,75;0;Qty;8;0,858331;2;180200;29,0463;120;390;390;0,574114561;0,157974684;4,592916484;1,263797468;70;314;4,5;0,114285714;0,025477707;N;XP4;180241;120
180062;18;116;5;62;0;1;36;22,8;24,15;19,27;0;Qty;3;0,950378;2;180200;29,0463;120;390;390;0,578947368;0,1831863;1,736842105;0,5495589;70;314;4,5;0,042857143;0,00955414;R;XP4;180262;200
180049;18;118;13;49;0;1;32;23,95;23,95;18,86;0;Qty;1;0,919853;2;180200;29,0463;120;390;390;0,33611691;0,269883351;0,33611691;0,269883351;70;314;4,5;0,014285714;0,003184713;N;XP4;180249;120
180042;18;119;14;42;2;4;32;20,61;21,12;17,56;1;Qty;9;0,759735;2;182200;24,6876;120;453;344;0,552644347;0,173690205;4,973799127;1,563211845;70;469;6,7;0,128571429;0,019189765;N;XP4;182242;120
180051;18;119;11;51;0;5;32;24,14;24,39;19,75;0;Qty;5;0,858331;2;180200;29,0463;120;390;390;0,325600663;0,222278481;1,628003314;1,111392405;70;314;4,5;0,071428571;0,015923567;N;XP4;180251;170
180051;18;121;14;51;2;3;28;20,2;20,49;18,09;2;Qty;10;0,546142;1;182100;22,895;120;812;319;0,386138614;0,116639027;3,861386139;1,166390271;229;722;3,2;0,043668122;0,013850416;N;XP4;182151;170
180027;18;122;13;27;0;0;20;16,98;17,16;15,88;1;Qty;2;0,252143;0;180000;18,4586;120;160;0;0,177856302;0,069269521;0,355712603;0,138539043;198;105;0,5;0,01010101;0,019047619;B;XP4;180027;120
180021;18;126;4;21;2;0;20;17,72;17,9;15,03;2;Qty;10;0,0576677;0;182000;20,7789;130;351;0;0,128668172;0,178975383;1,286681716;1,789753826;200;539;2,7;0,05;0,018552876;B;XP4;182021;150
180021;18;131;9;21;0;0;20;19,04;19,04;19,04;1;Qty;10;0,265847;0;180000;18,4586;130;160;0;0,050420168;0;0,504201681;0;198;105;0,5;0,050505051;0,095238095;B;XP4;180021;150
180025;18;131;15;25;2;0;20;17,48;18,69;16,61;2;Qty;10;0,0782008;0;182000;20,7789;130;351;0;0,14416476;0,052378085;1,441647597;0,523780855;200;539;2,7;0,05;0,018552876;B;XP4;182025;130
180033;18;133;18;33;2;2;24;18,18;18,54;16,32;1;Qty;1;0,291706;0;182000;20,7789;130;351;0;0,320132013;0,113970588;0,320132013;0,113970588;200;539;2,7;0,005;0,001855288;B;XP4;182033;250
180054;18;133;13;54;0;1;28;18,44;19,55;16,47;0;Qty;10;0,553581;1;180100;22,6393;130;298;150;0,518438178;0,119611415;5,184381779;1,196114147;230;344;1,5;0,043478261;0,029069767;R;XP4;180154;130
180038;18;134;7;38;1;2;28;18,16;18,16;14,67;0;Qty;10;0,561314;1;181100;21,6612;130;354;122;0,54185022;0,237900477;5,418502203;2,379004772;220;208;0,9;0,045454545;0,048076923;B;XP4;181138;170
180022;18;136;4;22;2;1;24;18,37;18,37;15,97;1;Qty;4;0,310072;0;182000;20,7789;140;351;0;0,306477953;0,150281778;1,225911813;0,601127113;200;539;2,7;0,02;0,00742115;B;XP4;182022;160
180057;18;136;13;57;0;1;32;20,81;23,95;18,86;0;Qty;10;0,9999;2;180200;29,0463;140;390;390;0,537722249;0,103393425;5,377222489;1,033934252;70;314;4,5;0,142857143;0,031847134;R;XP4;180257;210
180062;18;137;10;62;2;6;36;20,42;20,42;16,16;0;Qty;2;0,886483;2;182200;24,6876;140;453;344;0,762977473;0,263613861;1,525954946;0,527227723;70;469;6,7;0,028571429;0,004264392;R;XP4;182262;200
180068;18;138;20;68;1;1;20;17,84;18,14;16,94;1;Qty;8;0,268752;0;181000;19,3563;140;151;0;0,121076233;0,053128689;0,968609865;0,425029516;220;158;0,7;0,036363636;0,050632911;T;XP4;181068;150
180063;18;138;11;63;0;2;28;18,53;18,87;15,12;0;Qty;10;0,438166;1;180100;22,6393;140;298;150;0,511063141;0,225529101;5,110631409;2,255291005;230;344;1,5;0,043478261;0,029069767;R;XP4;180163;160
180026;18;138;16;26;1;1;24;22,79;22,95;17,13;2;Qty;3;0,227146;0;181000;19,3563;140;151;0;0,053093462;0,330414478;0,159280386;0,991243433;220;158;0,7;0,013636364;0,018987342;B;XP4;181026;180
180031;18;141;4;31;2;1;24;18,18;17,89;15,01;1;Qty;10;0,332142;0;182000;20,7789;140;351;0;0,320132013;0,211192538;3,201320132;2,111925383;200;539;2,7;0,05;0,018552876;B;XP4;182031;170
180036;18;141;6;36;2;1;28;19,91;20,75;18,61;2;Qty;5;0,487742;1;182100;22,895;140;812;319;0,406328478;0,069854917;2,031642391;0,349274584;229;722;3,2;0,021834061;0,006925208;B;XP4;182136;260
180030;18;144;9;30;0;0;20;18,84;19,04;19,04;1;Qty;8;0,265847;0;180000;18,4586;140;160;0;0,061571125;-0,010504202;0,492569002;-0,084033613;198;105;0,5;0,04040404;0,076190476;B;XP4;180030;140
180062;18;144;13;62;0;1;36;23,95;23,95;18,86;0;Qty;7;0,9999;2;180200;29,0463;140;390;390;0,503131524;0,269883351;3,521920668;1,889183457;70;314;4,5;0,1;0,022292994;R;XP4;180262;200
180023;18;144;4;23;2;0;20;16,72;17,9;15,03;2;Qty;10;0,0576677;0;182000;20,7789;140;351;0;0,196172249;0,112441783;1,961722488;1,124417831;200;539;2,7;0,05;0,018552876;B;XP4;182023;140
180024;18;145;13;24;0;0;24;16,98;17,16;15,88;1;Qty;2;0,252143;0;180000;18,4586;150;160;0;0,413427562;0,069269521;0,826855124;0,138539043;198;105;0,5;0,01010101;0,019047619;B;XP4;180024;280
180021;18;146;3;21;1;0;20;18,32;18,41;16,19;2;Qty;9;0,160669;0;181000;19,3563;150;151;0;0,091703057;0,131562693;0,825327511;1,184064237;220;158;0,7;0,040909091;0,056962025;B;XP4;181021;150
180029;18;146;4;29;2;1;24;17,87;17,89;15,01;1;Qty;5;0,332142;0;182000;20,7789;150;351;0;0,343033016;0,19053964;1,715165081;0,952698201;200;539;2,7;0,025;0,009276438;B;XP4;182029;150
180068;18;150;20;68;2;0;20;17,02;18,76;16,75;3;Qty;7;0,0224583;0;182000;20,7789;150;351;0;0,175088132;0,016119403;1,225616921;0,112835821;200;539;2,7;0,035;0,012987013;T;XP4;182068;150
180034;18;151;11;34;0;2;20;18,84;20,43;18,23;1;Qty;9;0,368303;1;180100;22,6393;150;298;150;0,061571125;0,033461327;0,554140127;0,301151947;230;344;1,5;0,039130435;0,026162791;B;XP4;180134;250
180064;18;151;2;64;2;3;32;21,04;21,04;15,07;0;Qty;10;0,631285;1;182100;22,895;150;812;319;0,520912548;0,396151294;5,209125475;3,96151294;229;722;3,2;0,043668122;0,013850416;R;XP4;182164;190
180032;18;152;4;32;2;0;20;17,9;17,9;15,03;2;Qty;10;0,0576677;0;182000;20,7789;150;351;0;0,117318436;0,19095143;1,173184358;1,909514305;200;539;2,7;0,05;0,018552876;B;XP4;182032;210
180029;18;154;9;29;0;0;20;18,65;19,04;19,04;1;Qty;5;0,265847;0;180000;18,4586;150;160;0;0,072386059;-0,020483193;0,361930295;-0,102415966;198;105;0,5;0,025252525;0,047619048;B;XP4;180029;150
180022;18;156;4;22;2;1;24;17,89;17,89;15,01;1;Qty;6;0,332142;0;182000;20,7789;160;351;0;0,341531582;0,191872085;2,049189491;1,151232512;200;539;2,7;0,03;0,011131725;B;XP4;182022;160
180069;18;157;8;69;2;1;24;17,79;19,45;18,13;2;Qty;10;0,316223;0;182000;20,7789;160;351;0;0,349072513;-0,018753447;3,490725126;-0,187534473;200;539;2,7;0,05;0,018552876;T;XP4;182069;210
180038;18;158;8;38;2;2;28;18,63;20,54;18,19;1;Qty;10;0,420213;1;182100;22,895;160;812;319;0,502952228;0,024189115;5,029522276;0,241891149;229;722;3,2;0,043668122;0,013850416;B;XP4;182138;170
180063;18;160;19;63;1;1;32;24,25;25,32;16,95;0;Qty;10;0,667427;2;181200;26,1094;160;348;284;0,319587629;0,430678466;3,195876289;4,306784661;50;343;6,9;0,2;0,029154519;R;XP4;181263;160
180062;18;161;19;62;1;1;32;23,28;25,32;16,95;0;Qty;10;0,667427;2;181200;26,1094;160;348;284;0,374570447;0,373451327;3,745704467;3,734513274;50;343;6,9;0,2;0,029154519;R;XP4;181262;200
180026;18;163;4;26;2;1;24;17,99;17,89;15,01;1;Qty;1;0,332142;0;182000;20,7789;160;351;0;0,334074486;0,19853431;0,334074486;0,19853431;200;539;2,7;0,005;0,001855288;B;XP4;182026;180
180038;18;169;4;38;0;1;20;17,82;20,24;17,86;1;Qty;7;0,352656;1;180100;22,6393;170;298;150;0,122334456;-0,002239642;0,85634119;-0,015677492;230;344;1,5;0,030434783;0,020348837;B;XP4;180138;170
180051;18;171;8;51;0;3;32;30,37;32,34;16,41;0;Qty;3;0,699436;2;180200;29,0463;170;390;390;0,053671386;0,850700792;0,161014159;2,552102377;70;314;4,5;0,042857143;0,00955414;N;XP4;180251;170
180056;18;172;19;56;1;1;32;23,64;25,32;16,95;0;Qty;1;0,667427;2;181200;26,1094;170;348;284;0,353637902;0,394690265;0,353637902;0,394690265;50;343;6,9;0,02;0,002915452;R;XP4;181256;180
180069;18;172;7;69;1;2;28;17,97;18,16;14,67;0;Qty;10;0,561314;1;181100;21,6612;170;354;122;0,558152476;0,224948875;5,581524763;2,249488753;220;208;0,9;0,045454545;0,048076923;T;XP4;181169;210
180031;18;173;11;31;0;2;20;16,45;20,5;18,37;1;Qty;10;0,376945;1;180100;22,6393;170;298;150;0,215805471;-0,104518236;2,158054711;-1,045182363;230;344;1,5;0,043478261;0,029069767;B;XP4;180131;170
180058;18;174;11;58;0;2;28;18,87;18,87;15,12;0;Qty;10;0,438166;1;180100;22,6393;170;298;150;0,483836778;0,248015873;4,83836778;2,48015873;230;344;1,5;0,043478261;0,029069767;R;XP4;180158;170
180036;18;176;11;36;0;2;20;16,62;20,5;18,37;1;Qty;10;0,376945;1;180100;22,6393;180;298;150;0,203369434;-0,095264017;2,033694344;-0,952640174;230;344;1,5;0,043478261;0,029069767;B;XP4;180136;260
180026;18;178;16;26;1;1;24;21,27;21,27;15,88;1;Qty;7;0,26739;0;181000;19,3563;180;151;0;0,128349788;0,339420655;0,898448519;2,375944584;220;158;0,7;0,031818182;0,044303797;B;XP4;181026;180
180056;18;180;2;56;2;4;36;21,49;21,49;18,31;0;Qty;10;0,852319;2;182200;24,6876;180;453;344;0,675197766;0,173675587;6,751977664;1,736755871;70;469;6,7;0,142857143;0,021321962;R;XP4;182256;180
180059;18;181;13;59;0;1;28;18,68;19,55;16,47;0;Qty;1;0,553581;1;180100;22,6393;180;298;150;0,498929336;0,134183364;0,498929336;0,134183364;230;344;1,5;0,004347826;0,002906977;R;XP4;180159;300
180026;18;184;5;26;2;0;24;18,09;19,81;18,85;3;Qty;9;0,259397;0;182000;20,7789;180;351;0;0,326699834;-0,040318302;2,940298507;-0,362864721;200;539;2,7;0,045;0,016697588;B;XP4;182026;180
180064;18;185;13;64;0;1;32;23,4;23,95;18,86;0;Qty;4;0,9999;2;180200;29,0463;190;390;390;0,367521368;0,240721103;1,47008547;0,962884411;70;314;4,5;0,057142857;0,012738854;R;XP4;180264;190
180028;18;186;4;28;2;0;20;17,36;17,9;15,03;2;Qty;1;0,0576677;0;182000;20,7789;190;351;0;0,152073733;0,155023287;0,152073733;0,155023287;200;539;2,7;0,005;0,001855288;B;XP4;182028;260
180040;18;191;4;40;2;1;24;17,16;19,57;16,25;1;Qty;10;0,399572;1;182100;22,895;190;812;319;0,398601399;0,056;3,986013986;0,56;229;722;3,2;0,043668122;0,013850416;B;XP4;182140;190
180061;18;201;16;61;1;1;24;21,17;21,27;15,88;1;Qty;10;0,26739;0;181000;19,3563;200;151;0;0,133679735;0,333123426;1,336797355;3,331234257;220;158;0,7;0,045454545;0,063291139;R;XP4;181061;200
180062;18;203;14;62;2;5;36;21,43;22,64;20,61;0;Qty;8;0,840547;2;182200;24,6876;200;453;344;0,679888007;0,039786511;5,43910406;0,318292091;70;469;6,7;0,114285714;0,017057569;R;XP4;182262;200
180060;18;204;7;60;1;4;36;33,35;37,93;18,69;0;Qty;3;0,823292;2;181200;26,1094;200;348;284;0,07946027;0,784376672;0,23838081;2,353130016;50;343;6,9;0,06;0,008746356;R;XP4;181260;200
180057;18;206;16;57;1;1;24;22,81;21,27;15,88;1;Qty;10;0,26739;0;181000;19,3563;210;151;0;0,052170101;0,436397985;0,521701008;4,363979849;220;158;0,7;0,045454545;0,063291139;R;XP4;181057;210
180069;18;207;11;69;0;2;20;16,62;20,5;18,37;1;Qty;10;0,376945;1;180100;22,6393;210;298;150;0,203369434;-0,095264017;2,033694344;-0,952640174;230;344;1,5;0,043478261;0,029069767;T;XP4;180169;210
180059;18;208;5;59;0;1;28;20,8;21,55;20,47;1;Qty;4;0,5999;1;180100;22,6393;210;298;150;0,346153846;0,016121153;1,384615385;0,064484612;230;344;1,5;0,017391304;0,011627907;R;XP4;180159;300
180032;18;211;11;32;0;2;24;19,06;20,5;18,37;1;Qty;9;0,376945;1;180100;22,6393;210;298;150;0,259181532;0,037561241;2,332633788;0,33805117;230;344;1,5;0,039130435;0,026162791;B;XP4;180132;210
180034;18;214;7;34;1;2;28;18,16;18,16;14,67;0;Qty;8;0,561314;1;181100;21,6612;210;354;122;0,54185022;0,237900477;4,334801762;1,903203817;220;208;0,9;0,036363636;0,038461538;B;XP4;181134;250
180028;18;242;13;28;0;1;28;18,3;21,35;20,08;1;Qty;10;0,5999;1;180100;22,6393;240;298;150;0,530054645;-0,088645418;5,300546448;-0,886454183;230;344;1,5;0,043478261;0,029069767;B;XP4;180128;260
180033;18;245;10;33;2;2;24;18,12;18,12;15,47;2;Qty;9;0,328595;0;182000;20,7789;250;351;0;0,324503311;0,171299289;2,920529801;1,541693601;200;539;2,7;0,045;0,016697588;B;XP4;182033;250
180034;18;249;4;34;2;0;20;17,9;18,07;15,37;2;Qty;10;0,1675;0;182000;20,7789;250;351;0;0,117318436;0,164606376;1,173184358;1,646063761;200;539;2,7;0,05;0,018552876;B;XP4;182034;250
180028;18;257;6;28;2;0;20;17,71;20,07;15,53;2;Qty;9;0,231234;0;182000;20,7789;260;351;0;0,129305477;0,140373471;1,163749294;1,263361236;200;539;2,7;0,045;0,016697588;B;XP4;182028;260
180059;18;259;5;59;0;1;28;20,8;21,55;20,47;1;Qty;4;0,5999;1;180100;22,6393;260;298;150;0,346153846;0,016121153;1,384615385;0,064484612;230;344;1,5;0,017391304;0,011627907;R;XP4;180159;300
180036;18;260;8;36;2;2;28;18,43;20,54;18,19;1;Qty;5;0,420213;1;182100;22,895;260;812;319;0,519262073;0,013194063;2,596310364;0,065970313;229;722;3,2;0,021834061;0,006925208;B;XP4;182136;260
180024;18;279;5;24;2;0;20;17,21;18,17;15,57;3;Qty;10;0,165684;0;182000;20,7789;280;351;0;0,162115049;0,105330764;1,621150494;1,053307643;200;539;2,7;0,05;0,018552876;B;XP4;182024;280
180059;18;299;5;59;0;1;28;20,8;21,55;20,47;1;Qty;3;0,5999;1;180100;22,6393;300;298;150;0,346153846;0,016121153;1,038461538;0,048363459;230;344;1,5;0,013043478;0,00872093;R;XP4;180159;300
190060;19;4;7;60;1;4;36;33,35;38,12;19,02;0;Qty;10;0,9999;2;191200;29,4976;0;343;277;0,07946027;0,753417455;0,794602699;7,534174553;50;303;6,1;0,2;0,0330033;R;XP4;191260;100
190060;19;6;4;60;2;1;28;17,86;27,57;14,04;0;Qty;10;0,456586;1;192100;24,6306;10;722;281;0,56774916;0,272079772;5,677491601;2,720797721;230;844;3,7;0,043478261;0,011848341;R;XP4;192160;100
190065;19;11;3;65;0;2;28;18,43;18,43;14,61;0;Qty;10;0,555915;1;190100;22,257;10;344;125;0,519262073;0,26146475;5,192620727;2,614647502;230;280;1,2;0,043478261;0,035714286;R;XP4;190165;150
190054;19;12;7;54;1;4;36;33,5;38,12;19,02;0;Qty;10;0,9999;2;191200;29,4976;10;343;277;0,074626866;0,761303891;0,746268657;7,613038906;50;303;6,1;0,2;0,0330033;R;XP4;191254;100
190063;19;13;20;63;2;2;28;19,21;24,51;17,66;1;Qty;10;0,422169;1;192100;24,6306;10;722;281;0,45757418;0,087768969;4,575741801;0,877689694;230;844;3,7;0,043478261;0,011848341;R;XP4;192163;60
190054;19;14;6;54;2;1;32;18,95;26;16,78;1;Qty;10;0,633368;1;192100;24,6306;10;722;281;0,688654354;0,12932062;6,886543536;1,293206198;230;844;3,7;0,043478261;0,011848341;R;XP4;192154;100
190062;19;20;14;62;2;5;36;21,43;23,94;18,81;0;Qty;10;0,974772;2;192200;24,207;20;469;365;0,679888007;0,139287613;6,798880075;1,39287613;70;404;5,8;0,142857143;0,024752475;R;XP4;192262;210
190056;19;25;2;56;2;4;36;21,49;30,47;17,89;0;Qty;10;0,917057;2;192200;24,207;30;469;365;0,675197766;0,201229737;6,751977664;2,012297373;70;404;5,8;0,142857143;0,024752475;R;XP4;192256;150
190053;19;28;1;53;0;4;32;20,98;21,2;15,18;0;Qty;10;0,70189;2;190200;27,2239;30;314;314;0,525262154;0,382081686;5,252621544;3,820816864;70;383;5,5;0,142857143;0,026109661;N;XP4;190253;30
190056;19;29;19;56;0;1;36;22,87;24,18;21,14;0;Qty;10;0,934168;2;190200;27,2239;30;314;314;0,574114561;0,081835383;5,741145606;0,818353832;70;383;5,5;0,142857143;0,026109661;R;XP4;190256;150
190052;19;31;4;52;2;2;32;20,18;20,18;15,74;0;Qty;10;0,604646;1;192100;24,6306;30;722;281;0,585728444;0,282083863;5,85728444;2,820838628;230;844;3,7;0,043478261;0,011848341;N;XP4;192152;50
190053;19;31;15;53;2;1;32;20,34;20,55;16,47;0;Qty;10;0,608372;1;192100;24,6306;30;722;281;0,573254671;0,234972678;5,732546706;2,349726776;230;844;3,7;0,043478261;0,011848341;N;XP4;192153;30
190057;19;34;10;57;2;5;36;20,21;21,1;18;0;Qty;10;0,836903;2;192200;24,207;30;469;365;0,781296388;0,122777778;7,812963879;1,227777778;70;404;5,8;0,142857143;0,024752475;R;XP4;192257;220
190048;19;39;19;48;0;1;32;23,93;24,18;21,14;0;Qty;10;0,934168;2;190200;27,2239;40;314;314;0,337233598;0,131977294;3,37233598;1,319772942;70;383;5,5;0,142857143;0,026109661;N;XP4;190248;40
190039;19;41;3;39;0;0;20;16,73;16,78;13,59;1;Qty;10;0,221266;0;190000;19,9883;40;105;18;0,195457262;0,231052244;1,954572624;2,310522443;200;107;0,5;0,05;0,093457944;B;XP4;190039;120
190048;19;41;20;48;1;3;32;19,76;19,96;16,93;0;Qty;10;0,634454;1;191100;23,0042;40;208;103;0,619433198;0,16715889;6,194331984;1,671588895;230;353;1,5;0,043478261;0,028328612;N;XP4;191148;40
190066;19;43;19;66;0;1;32;20,84;24,18;21,14;0;Qty;7;0,934168;2;190200;27,2239;40;314;314;0,535508637;-0,014191107;3,748560461;-0,099337748;70;383;5,5;0,1;0,018276762;R;XP4;190266;240
190048;19;44;14;48;2;5;36;23,7;23,94;18,81;0;Qty;10;0,974772;2;192200;24,207;40;469;365;0,518987342;0,259968102;5,189873418;2,599681021;70;404;5,8;0,142857143;0,024752475;N;XP4;192248;40
190052;19;46;2;52;1;4;36;24,01;24,08;18,68;0;Qty;10;0,838053;2;191200;29,4976;50;343;277;0,49937526;0,285331906;4,993752603;2,853319058;50;303;6,1;0,2;0,0330033;N;XP4;191252;50
190052;19;49;17;52;0;5;32;22,3;22,3;17,38;0;Qty;10;0,738423;2;190200;27,2239;50;314;314;0,434977578;0,283084005;4,349775785;2,830840046;70;383;5,5;0,142857143;0,026109661;N;XP4;190252;50
190039;19;49;10;39;2;0;20;17,25;17,25;15,47;3;Qty;6;0,128595;0;192000;19,0446;50;539;0;0,15942029;0,115061409;0,956521739;0,690368455;200;375;1,9;0,03;0,016;B;XP4;192039;120
190039;19;50;10;39;1;2;24;19,71;19,71;16,56;1;Qty;4;0,314229;0;191000;22,8622;50;158;0;0,217656012;0,190217391;0,870624049;0,760869565;220;121;0,6;0,018181818;0,033057851;B;XP4;191039;120
190040;19;51;3;40;0;0;20;16,77;16,78;13,59;1;Qty;9;0,221266;0;190000;19,9883;50;105;18;0,192605844;0,233995585;1,733452594;2,105960265;200;107;0,5;0,045;0,08411215;B;XP4;190040;90
190046;19;52;9;46;1;1;32;19,48;19,68;16,37;0;Qty;10;0,657384;1;191100;23,0042;50;208;103;0,642710472;0,189981674;6,427104723;1,899816738;230;353;1,5;0,043478261;0,028328612;N;XP4;191146;60
190046;19;54;5;46;2;1;32;19,81;20,02;15,41;0;Qty;10;0,6522;1;192100;24,6306;50;722;281;0,615345785;0,285528877;6,15345785;2,855288774;230;844;3,7;0,043478261;0,011848341;N;XP4;192146;60
190043;19;57;11;43;0;5;32;28,41;28,41;17,99;0;Qty;10;0,876795;2;190200;27,2239;60;314;314;0,126363956;0,579210673;1,263639564;5,792106726;70;383;5,5;0,142857143;0,026109661;N;XP4;190243;70
190046;19;58;11;46;0;5;36;28,41;28,41;17,99;0;Qty;10;0,876795;2;190200;27,2239;60;314;314;0,267159451;0,579210673;2,671594509;5,792106726;70;383;5,5;0,142857143;0,026109661;N;XP4;190246;60
190047;19;59;20;47;2;3;32;19,81;20,07;15,52;0;Qty;10;0,648433;1;192100;24,6306;60;722;281;0,615345785;0,276417526;6,15345785;2,764175258;230;844;3,7;0,043478261;0,011848341;N;XP4;192147;60
190047;19;59;20;47;1;3;32;19,28;19,96;16,93;0;Qty;10;0,634454;1;191100;23,0042;60;208;103;0,659751037;0,138806852;6,597510373;1,388068517;230;353;1,5;0,043478261;0,028328612;N;XP4;191147;60
190063;19;60;17;63;0;3;28;20,06;20,06;17,88;1;Qty;10;0,4741;1;190100;22,257;60;344;125;0,395812562;0,121923937;3,958125623;1,219239374;230;280;1,2;0,043478261;0,035714286;R;XP4;190163;60
190043;19;62;4;43;2;2;32;19,97;20,18;15,74;0;Qty;10;0,604646;1;192100;24,6306;60;722;281;0,602403605;0,268742058;6,024036054;2,687420584;230;844;3,7;0,043478261;0,011848341;N;XP4;192143;70
190045;19;64;5;45;2;1;32;19,81;20,02;15,41;0;Qty;10;0,6522;1;192100;24,6306;60;722;281;0,615345785;0,285528877;6,15345785;2,855288774;230;844;3,7;0,043478261;0,011848341;N;XP4;192145;70
190037;19;64;18;37;1;2;24;19,37;19,71;16,56;1;Qty;10;0,234613;0;191000;22,8622;60;158;0;0,239029427;0,16968599;2,390294269;1,696859903;220;121;0,6;0,045454545;0,082644628;B;XP4;191037;150
190043;19;65;9;43;1;1;32;19,48;19,68;16,37;0;Qty;10;0,657384;1;191100;23,0042;70;208;103;0,642710472;0,189981674;6,427104723;1,899816738;230;353;1,5;0,043478261;0,028328612;N;XP4;191143;70
190045;19;70;1;45;0;5;36;22,58;22,58;17,95;0;Qty;9;0,941992;2;190200;27,2239;70;314;314;0,594331267;0,257938719;5,348981399;2,321448468;70;383;5,5;0,128571429;0,023498695;N;XP4;190245;70
190066;19;71;2;66;2;3;32;21,01;29,07;15,8;0;Qty;10;0,637567;1;192100;24,6306;70;722;281;0,523084246;0,329746835;5,230842456;3,297468354;230;844;3,7;0,043478261;0,011848341;R;XP4;192166;240
190045;19;71;11;45;0;5;36;28,41;28,41;17,99;0;Qty;1;0,876795;2;190200;27,2239;70;314;314;0,267159451;0,579210673;0,267159451;0,579210673;70;383;5,5;0,014285714;0,002610966;N;XP4;190245;70
190037;19;74;3;37;0;0;24;16,73;18,34;16,7;1;Qty;10;0,240118;0;190000;19,9883;70;105;18;0,434548715;0,001796407;4,345487149;0,017964072;200;107;0,5;0,05;0,093457944;B;XP4;190037;150
190045;19;74;16;45;1;3;32;19,37;19,57;16,14;0;Qty;10;0,664221;1;191100;23,0042;70;208;103;0,652039236;0,200123916;6,520392359;2,001239157;230;353;1,5;0,043478261;0,028328612;N;XP4;191145;70
190061;19;75;16;61;2;5;36;21,78;30,94;19,04;0;Qty;10;0,9999;2;192200;24,207;80;469;365;0,652892562;0,143907563;6,52892562;1,43907563;70;404;5,8;0,142857143;0,024752475;R;XP4;192261;210
190061;19;75;16;61;1;3;24;21,17;19,57;16,14;0;Qty;10;0,664221;1;191100;23,0042;80;208;103;0,133679735;0,311648079;1,336797355;3,116480793;230;353;1,5;0,043478261;0,028328612;R;XP4;191161;210
190055;19;76;7;55;1;4;36;33,5;38,12;19,02;0;Qty;3;0,9999;2;191200;29,4976;80;343;277;0,074626866;0,761303891;0,223880597;2,283911672;50;303;6,1;0,06;0,00990099;R;XP4;191255;80
190030;19;76;1;30;0;1;20;18,42;18,61;17,25;1;Qty;10;0,212936;0;190000;19,9883;80;105;18;0,08577633;0,067826087;0,857763301;0,67826087;200;107;0,5;0,05;0,093457944;B;XP4;190030;130
