D;0;H;76;AgId;Money;Margin;MarginRate;NewMoney;NewMargin;NewMarginRate;m_pNbPerceivedQuality;m_pTypeAgent;m_pCurrentSeller;m_pLastListenTime;m_pLeaveAfterTime;m_pArrivalTime;m_pFinishedTime;m_pElapsedTime;m_pTotalTime;m_pMakeTrustAgreements;m_pMaxQueueLength;m_pAveragePriceMarket;m_nNbUsualSellerPerProduct;m_pSpeed;m_pNegociationPart;m_pNegotiationEvolutionSpeed;m_pProbaVisitOtherSeller;m_pCompetitorImpact;m_pRigidityFactor;m_pNbNegOtherProductsUsualSeller;m_pNbNegOtherProducts;m_pNegociationPart;m_pMinimumMargin;m_pMinNbOfVisitedSellerBeforeBuy;m_pProbChangeProductResto;m_pMarketTour;m_pMarketTourNext;m_pTotalBoughtQuantity;GraphNbVisitToday;GraphBoughtToday;m_pBoughtQuantity;m_pBasicPrice;m_pPowerQual;m_pPrixQual;m_pMinimumQuality;m_pNeededQuantity;m_pTrustAgreementQuality;m_pMarketToursToday;m_pHasTrustAgreement;m_pToNegEverywhere;m_pTrustAgreementPrice;m_pIsInPrefferedList;m_pDayOfLastTransaction;m_pNbVisitToday;m_pNbVisitTodaySup0;m_pVisitedSellers;
D;10;H;75;98;-3454.97;1313.03;0.380041;344.6;215.4;0.625073;5;BuyerResto;00000000;6.44972;0.2;6.25;6.44972;0.199722;2.5;1;8;10;1;0.75;0.169546;0.0488787;0.0653852;5;0.711147;0.01;1;0.169546;-0.95;1;0.01;0;0;20;[[98:11:1]:[98:16:1]:[98:18:1]:];[[98:11:10]:[98:18:10]:];10;2;1;20;0.4;0;0;0;0;0;0;0.1;-4.05;0.15;1;3;
D;10;H;75;102;-2818.16;0;0;321.45;0;0;5;BuyerResto;00000000;6.44972;0.2;6.25;7.26639;1.01639;2.5;1;8;10;1;0.75;0.193883;0.0213487;0.0691551;5;0.617395;0.01;1;0.193883;-0.95;1;0.01;0;6;13;[[102:1:1]:[102:2:1]:[102:3:1]:[102:4:1]:[102:5:1]:[102:6:1]:[102:7:1]:[102:8:1]:[102:9:1]:[102:10:1]:[102:11:1]:[102:12:1]:[102:13:1]:[102:14:1]:[102:15:1]:[102:16:1]:[102:17:1]:[102:18:1]:[102:19:1]:[102:20:1]:];[[102:2:6]:[102:4:7]:];6.5;2;1;20;0.8;3.5;0;1;0;1;0;0.1;-5.1;1;1;20;
D;10;H;75;104;-2414.1;933.9;0.386852;164.5;115.5;0.702128;5;BuyerResto;00000000;6.48306;0.2;6.25;7.31639;1.06639;2.5;1;8;10;1;0.75;0.0533875;0.0301591;0.0387718;5;0.456057;0.01;1;0.0533875;-0.95;1;0.01;0;10;10;[[104:1:1]:[104:2:1]:[104:3:1]:[104:4:1]:[104:5:1]:[104:6:1]:[104:7:1]:[104:8:1]:[104:9:1]:[104:10:1]:[104:11:1]:[104:12:1]:[104:13:1]:[104:14:1]:[104:15:1]:[104:16:1]:[104:17:1]:[104:18:1]:[104:19:1]:[104:20:1]:];[[104:3:10]:];5;2;1;20;0.6;5;0;0.5;0;0.5;0;0.1;-5.45;1;1;20;
D;10;H;75;105;-4782.74;1169.26;0.244475;419.31;188.69;0.450001;5;BuyerResto;00000000;7.63306;0.2;6.25;7.63306;1.38306;2.5;1;8;10;1;0.75;0.139511;0.0550177;0.0987685;5;0.488026;0.01;1;0.139511;-0.95;1;0.01;0;1;19;[[105:1:2]:[105:2:1]:[105:3:1]:[105:4:2]:[105:5:1]:[105:6:1]:[105:7:2]:[105:8:1]:[105:9:1]:[105:10:1]:[105:11:1]:[105:12:1]:[105:13:1]:[105:14:1]:[105:15:1]:[105:16:1]:[105:17:1]:[105:18:1]:[105:19:1]:[105:20:2]:];[[105:1:3]:[105:4:2]:[105:6:4]:[105:7:1]:[105:19:9]:];9.5;2;1;20;0.6;0.5;0;1;0;0.5;20.39;0.1;-2.4;1.2;1.2;20;
D;10;H;75;106;-2091.55;572.45;0.273697;304.91;91.09;0.298744;5;BuyerResto;00000000;6.51639;0.2;6.25;7.29972;1.04972;2.5;1;8;10;1;0.75;0.0995965;0.061249;0.0409914;5;0.468655;0.01;1;0.0995965;-0.95;1;0.01;0;5;11;[[106:1:1]:[106:2:1]:[106:3:1]:[106:4:1]:[106:5:1]:[106:6:1]:[106:7:1]:[106:8:1]:[106:9:1]:[106:10:1]:[106:11:1]:[106:12:1]:[106:13:1]:[106:14:1]:[106:15:1]:[106:16:1]:[106:17:1]:[106:18:1]:[106:19:1]:[106:20:1]:];[[106:2:10]:[106:20:1]:];5.5;2;1;20;0.8;4.5;0;1;0;1;0;0.05;-5;1;1;20;
D;10;H;75;107;-3622.15;1497.85;0.413525;262.52;153.48;0.584641;5;BuyerResto;00000000;6.76639;0.2;6.25;6.81639;0.566389;2.5;1;8;10;1;0.75;0.0947137;0.0764037;0.106336;5;0.758013;0.01;1;0.0947137;-0.95;1;0.01;0;0;13;[[107:2:1]:[107:3:1]:[107:5:1]:[107:6:1]:[107:14:1]:[107:15:1]:[107:17:2]:[107:20:2]:];[[107:5:4]:[107:6:6]:[107:17:3]:];6.5;2;1;20;0.6;3.5;0;1;0;0.5;0;0.1;-3.9;0.5;1.25;8;
D;10;H;75;112;-2261.8;738.2;0.326377;0;0;0;5;BuyerTF;00000000;6.91639;0.2;6.25;7.49972;1.24972;2.5;0;8;10;3;0.75;0.17902;0.0676497;1;5;0.178504;0.01;1;0.17902;0.05;1;0.01;0;1;0;[[112:1:1]:[112:2:2]:[112:3:1]:[112:4:2]:[112:5:1]:[112:6:1]:[112:7:1]:[112:8:1]:[112:9:1]:[112:10:1]:[112:11:1]:[112:12:1]:[112:13:1]:[112:14:1]:[112:15:1]:[112:16:1]:[112:17:1]:[112:18:1]:[112:19:1]:[112:20:1]:];[];0;2;1;20;0.7;10;0;0;0;1;0;0.3;-4.9;1.1;1.1;20;
D;10;H;75;119;-3243.3;1216.7;0.375143;201.73;118.27;0.586279;5;BuyerTF;00000000;6.56639;0.2;6.25;7.33306;1.08306;2.5;0;8;10;3;0.75;0.0489377;0.0811933;1;5;0.209343;0.01;1;0.0489377;0.05;1;0.01;0;16;10;[[119:1:1]:[119:2:1]:[119:3:1]:[119:4:1]:[119:5:1]:[119:6:1]:[119:7:1]:[119:8:1]:[119:9:1]:[119:10:1]:[119:11:1]:[119:12:1]:[119:13:1]:[119:14:1]:[119:15:1]:[119:16:1]:[119:17:1]:[119:18:1]:[119:19:1]:[119:20:1]:];[[119:7:1]:[119:11:9]:];5;2;1;20;0.7;5;0;0;0;0.5;0;0.3;-2.45;1;1;20;
D;11;H;0;22;-3318.34;1425.66;0.42963;269.06;170.94;0.635323;5;BuyerBarbes;00000000;5.53306;0.2;5;5.54972;0.549722;2.5;0;8;10;3;0.75;0.120373;0.041806;0.124636;5;0.578277;0.01;1;0.120373;0.05;1;0.01;0;0;20;[[22:9:1]:[22:11:1]:[22:12:1]:[22:13:1]:[22:14:1]:[22:15:2]:];[[22:11:1]:[22:12:2]:[22:14:10]:[22:15:7]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;-4.7;0.35;1.16667;6;
D;11;H;0;34;-3527.56;1384.44;0.392464;323.4;116.6;0.360544;5;BuyerBarbes;00000000;5.11639;0.2;5;5.13306;0.133056;2.5;0;8;10;3;0.75;0.0717519;0.0675236;0.099475;5;0.550538;0.01;1;0.0717519;0.05;1;0.01;0;0;20;[[34:13:1]:[34:14:1]:];[[34:13:10]:[34:14:10]:];10;2;1;20;0.1;0;0;0;0;0;0;0.2;-4.65;0.1;1;2;
D;11;H;0;35;-3295.62;1424.38;0.432204;327.7;112.3;0.342691;5;BuyerBarbes;00000000;5.28306;0.2;5;5.28306;0.283056;2.5;0;8;10;3;0.75;0.0512048;0.083506;0.151161;5;0.650981;0.01;1;0.0512048;0.05;1;0.01;0;0;20;[[35:10:1]:[35:11:1]:[35:12:1]:[35:14:1]:];[[35:11:10]:[35:14:10]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;-4.55;0.2;1;4;
D;11;H;0;45;-2910.18;1489.82;0.511934;262.44;137.56;0.524158;5;BuyerBarbes;00000000;5.33306;0.2;5;5.33306;0.333056;2.5;0;8;10;3;0.75;0.15046;0.0469164;0.104837;5;0.489065;0.01;1;0.15046;0.05;1;0.01;0;0;20;[[45:7:1]:[45:9:1]:[45:12:1]:[45:14:1]:];[[45:7:4]:[45:12:10]:[45:14:6]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-4;0.2;1;4;
D;11;H;0;50;-2921.75;1478.25;0.505947;320.3;79.7;0.248829;5;BuyerBarbes;00000000;5.13306;0.2;5;5.13306;0.133056;2.5;0;8;10;3;0.75;0.133259;0.0261549;0.0972106;5;0.491399;0.01;1;0.133259;0.05;1;0.01;0;0;20;[[50:10:1]:[50:11:1]:];[[50:10:10]:[50:11:10]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-4.25;0.1;1;2;
D;11;H;0;53;-2834.37;1465.63;0.517092;274.9;125.1;0.455075;5;BuyerBarbes;00000000;5.16639;0.2;5;5.18306;0.183056;2.5;0;8;10;3;0.75;0.240733;0.0673892;0.0724496;5;0.631282;0.01;1;0.240733;0.05;1;0.01;0;0;20;[[53:17:1]:];[[53:17:20]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-4.55;0.05;1;1;
D;11;H;0;58;-2970.36;1429.64;0.481302;243.1;156.9;0.645413;5;BuyerBarbes;00000000;5.36639;0.2;5;5.36639;0.366389;2.5;0;8;10;3;0.75;0.162935;0.0541678;0.072199;5;0.533768;0.01;1;0.162935;0.05;1;0.01;0;0;20;[[58:2:1]:[58:8:1]:[58:10:1]:];[[58:2:10]:[58:8:10]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-4.4;0.15;1;3;
D;11;H;0;67;-5569.69;0;0;469;0;0;5;BuyerNeuilly;00000000;5.18306;0.2;5;5.19972;0.199722;2.5;0;8;10;3;0.75;0.0654558;0.0277109;0.10193;5;0.6851;0.01;1;0.0654558;0.05;1;0.01;0;0;20;[[67:12:1]:[67:16:1]:];[[67:12:10]:[67:16:10]:];10;2;1;20;0.7;0;0;0;0;0;0;0.3;-4.3;0.1;1;2;
D;11;H;0;68;-5131.53;1628.47;0.317346;438.7;201.3;0.458856;5;BuyerNeuilly;00000000;5.18306;0.2;5;5.19972;0.199722;2.5;0;8;10;3;0.75;0.111199;0.0540459;0.0554464;5;0.821794;0.01;1;0.111199;0.05;1;0.01;0;0;20;[[68:4:1]:[68:13:1]:];[[68:4:10]:[68:13:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.3;-3.5;0.1;1;2;
D;11;H;0;71;-5370.08;1797.92;0.334803;514.3;125.7;0.24441;5;BuyerNeuilly;00000000;5.28306;0.2;5;5.28306;0.283056;2.5;0;8;10;3;0.75;0.0916866;0.0485568;0.069498;5;0.72598;0.01;1;0.0916866;0.05;1;0.01;0;0;20;[[71:7:1]:[71:8:1]:[71:10:1]:];[[71:7:10]:[71:10:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.2;-4.6;0.15;1;3;
D;11;H;0;85;-4418.62;1861.38;0.421258;353.87;246.13;0.695538;5;BuyerNeuilly;00000000;5.24972;0.2;5;5.24972;0.249722;2.5;0;8;10;3;0.75;0.0990418;0.0527727;0.0495458;5;0.797892;0.01;1;0.0990418;0.05;1;0.01;0;0;20;[[85:16:1]:[85:17:1]:[85:18:1]:];[[85:16:9]:[85:17:1]:[85:18:10]:];10;2;1;20;0.5;0;0;0;0;0;0;0.25;-3.65;0.15;1;3;
D;11;H;0;86;-5286.99;1645.01;0.311143;441.8;198.2;0.448619;5;BuyerResto;00000000;5.19972;0.2;5.0049;5.19972;0.194827;2.5;1;8;10;1;0.75;0.131122;0.074454;0.0461029;5;0.600279;0.01;1;0.131122;-0.95;1;0.01;1;19;20;[[86:11:1]:[86:16:1]:[86:19:1]:];[[86:11:10]:[86:19:10]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.1;-5.15;0.15;1;3;
D;11;H;0;89;-4904.75;1695.25;0.345634;389.4;250.6;0.643554;5;BuyerResto;00000000;5.28306;0.2;5;5.28306;0.283056;2.5;1;8;10;1;0.75;0.112876;0.00778437;0.0091474;5;0.509147;0.01;1;0.112876;-0.95;1;0.01;0;0;20;[[89:3:1]:[89:9:1]:];[[89:3:10]:[89:9:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.1;-4.5;0.1;1;2;
D;11;H;0;95;-4581.12;2458.88;0.536742;363.5;276.5;0.76066;5;BuyerResto;00000000;5.24972;0.2;5;5.26639;0.266389;2.5;1;8;10;1;0.75;0.0798143;0.0518531;0.0937555;5;0.637401;0.01;1;0.0798143;-0.95;1;0.01;0;0;20;[[95:10:1]:[95:13:1]:];[[95:10:10]:[95:13:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.1;-5.05;0.1;1;2;
D;11;H;0;96;-5400.32;1199.68;0.22215;409.1;190.9;0.466634;5;BuyerResto;00000000;5.16639;0.2;5;5.16639;0.166389;2.5;1;8;10;1;0.75;0.137413;0.0375046;0.0692192;5;0.415351;0.01;1;0.137413;-0.95;1;0.01;0;0;20;[[96:3:1]:[96:9:1]:];[[96:3:10]:[96:9:10]:];10;2;1;20;0.5;0;0;0;0;0;0;0.1;-4.85;0.1;1;2;
D;11;H;0;100;-5740.64;1299.36;0.226344;492.7;147.3;0.298965;5;BuyerResto;00000000;5.11639;0.2;5;5.13306;0.133056;2.5;1;8;10;1;0.75;0.133097;0.0646854;0.00617358;5;0.474163;0.01;1;0.133097;-0.95;1;0.01;0;0;20;[[100:16:1]:];[[100:16:20]:];10;2;1;20;0.6;0;0;0;0;0;0;0.05;-4.75;0.05;1;1;
D;11;H;0;110;-5786.62;1005.38;0.173742;487.9;112.1;0.22976;5;BuyerResto;00000000;5.11639;0.2;5;5.13306;0.133056;2.5;1;8;10;1;0.75;0.159156;0.10094;0.0196134;5;0.572719;0.01;1;0.159156;-0.95;1;0.01;0;0;20;[[110:7:1]:[110:8:1]:];[[110:7:10]:[110:8:10]:];10;2;1;20;0.5;0;0;0;0;0;0;0.1;-4.9;0.1;1;2;
D;11;H;0;111;-2919.91;1400.09;0.479498;315.57;84.43;0.267548;5;BuyerTF;00000000;5.38306;0.2;5;5.39972;0.399722;2.5;0;8;10;3;0.75;0.0776282;0.0699941;1;5;0.201878;0.01;1;0.0776282;0.05;1;0.01;1;8;20;[[111:10:1]:[111:11:1]:[111:12:1]:[111:14:1]:];[[111:10:10]:[111:11:6]:[111:12:1]:[111:14:3]:];10;2;1;20;0;0;0;0;0;1;0;0.25;-4.35;0.2;1;4;
D;11;H;0;113;-2722.2;1177.8;0.432665;130.42;69.58;0.533507;5;BuyerTF;00000000;5.68306;0.2;5;5.69972;0.699722;2.5;0;8;10;3;0.75;0.107102;0.0298133;1;5;0.0903304;0.01;1;0.107102;0.05;1;0.01;0;0;10;[[113:2:1]:[113:4:1]:[113:5:1]:[113:6:1]:[113:9:1]:[113:10:1]:[113:11:1]:[113:12:1]:[113:13:1]:[113:14:1]:];[[113:9:4]:[113:10:6]:];5;2;1;20;0;5;0;1;0;0.5;0;0.25;-3.7;0.5;1;10;
D;11;H;0;116;-3961.4;1438.6;0.363154;456.3;103.7;0.227263;5;BuyerTF;00000000;5.19972;0.2;5.01614;5.21639;0.200253;2.5;0;8;10;3;0.75;0.164724;0.0549877;1;5;0.317667;0.01;1;0.164724;0.05;1;0.01;1;16;20;[[116:10:1]:[116:11:1]:];[[116:10:10]:[116:11:10]:];10;2;1;20;0.4;0;0;0;0;1;0;0.25;-4.85;0.1;1;2;
D;11;H;0;117;-5709.06;1482.94;0.259752;541.3;138.7;0.256235;5;BuyerTF;00000000;5.09972;0.2;5;5.11639;0.116389;2.5;0;8;10;3;0.75;0.138029;0.0986994;1;5;0.264659;0.01;1;0.138029;0.05;1;0.01;1;7;20;[[117:10:1]:];[[117:10:20]:];10;2;1;20;0.7;0;0;0;0;1;0;0.2;-3.75;0.05;1;1;
D;11;H;1;40;-2894.55;1485.45;0.513189;253;147;0.581028;5;BuyerBarbes;00000000;5.31639;0.2;5.02286;5.33306;0.310192;2.5;0;8;10;3;0.75;0.111646;0.0361298;0.106991;5;0.359367;0.01;1;0.111646;0.05;1;0.01;0;0;20;[[40:8:1]:[40:10:1]:[40:14:1]:];[[40:10:10]:[40:14:10]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-4.3;0.15;1;3;
D;11;H;2;24;-3026.66;1373.34;0.453748;260.9;139.1;0.533154;5;BuyerBarbes;00000000;5.19972;0.2;5.04042;5.21639;0.175968;2.5;0;8;10;3;0.75;0.122638;0.0307316;0.106543;5;0.49562;0.01;1;0.122638;0.05;1;0.01;0;0;20;[[24:6:1]:[24:9:1]:];[[24:6:10]:[24:9:10]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-4.25;0.1;1;2;
D;11;H;2;52;-3076.28;1523.72;0.495313;254.52;185.48;0.728744;5;BuyerBarbes;00000000;5.53306;0.2;5.04352;5.53306;0.489532;2.5;0;8;10;3;0.75;0.0781597;0.0395364;0.0493107;5;0.721291;0.01;1;0.0781597;0.05;1;0.01;0;0;20;[[52:6:2]:[52:12:1]:[52:14:1]:[52:16:1]:[52:20:1]:];[[52:6:7]:[52:14:3]:[52:20:10]:];10;2;1;20;0.1;0;0;0;0;0;0;0.2;-4.6;0.3;1.2;5;
D;11;H;4;93;-4601.95;2078.05;0.451559;385.7;254.3;0.659321;5;BuyerResto;00000000;5.19972;0.2;5.06962;5.21639;0.146764;2.5;1;8;10;1;0.75;0.107121;0.0547843;0.0566696;5;0.661985;0.01;1;0.107121;-0.95;1;0.01;0;0;20;[[93:4:1]:];[[93:4:20]:];10;2;1;20;0.6;0;0;0;0;0;0;0.05;-4.4;0.05;1;1;
D;11;H;5;41;-3327.71;1512.29;0.454454;294.34;145.66;0.49487;5;BuyerBarbes;00000000;5.29972;0.2;5.08416;5.29972;0.215559;2.5;0;8;10;3;0.75;0.0696905;0.0251668;0.108296;5;0.699467;0.01;1;0.0696905;0.05;1;0.01;0;0;20;[[41:6:1]:[41:8:1]:[41:14:1]:];[[41:6:3]:[41:8:10]:[41:14:7]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;-5.05;0.15;1;3;
D;11;H;5;114;-4746.98;1393.02;0.293454;384.47;175.53;0.456551;5;BuyerTF;00000000;5.68306;0.2;5.09308;5.68306;0.589979;2.5;0;8;10;3;0.75;0.0950713;0.0644143;1;5;0.135209;0.01;1;0.0950713;0.05;1;0.01;0;0;20;[[114:2:1]:[114:3:1]:[114:4:1]:[114:10:1]:[114:11:1]:[114:13:1]:[114:15:2]:[114:16:1]:];[[114:10:15]:[114:13:3]:[114:15:2]:];10;2;1;20;0.4;0;0;0;0;0;0;0.15;-3.85;0.45;1.125;8;
D;11;H;8;39;-3281.64;1498.36;0.456589;323.6;76.4;0.236094;5;BuyerBarbes;00000000;5.38306;0.2;5.13502;5.39972;0.264704;2.5;0;8;10;3;0.75;0.196261;0.0419207;0.0826282;5;0.620808;0.01;1;0.196261;0.05;1;0.01;0;0;20;[[39:8:1]:[39:11:1]:[39:18:1]:];[[39:11:10]:[39:18:10]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-3.95;0.15;1;3;
D;11;H;10;26;-4252.98;1635.02;0.384441;410.49;277.51;0.676046;5;BuyerBarbes;00000000;5.48306;0.2;5.18171;5.48306;0.301342;2.5;0;8;10;3;0.75;0.0884717;0.0729681;0.116773;5;0.461709;0.01;1;0.0884717;0.05;1;0.01;0;0;27;[[26:9:1]:[26:10:1]:[26:11:1]:];[[26:9:17]:[26:11:10]:];13.5;2;1;20;0.3;-3.5;0;0;0;0;0;0.25;-4.85;0.15;1;3;
D;11;H;10;115;-4812.81;1235.19;0.256646;452.8;107.2;0.236749;5;BuyerTF;00000000;5.43306;0.2;5.1782;5.43306;0.254854;2.5;0;8;10;3;0.75;0.0275729;0.0521084;1;5;0.152885;0.01;1;0.0275729;0.05;1;0.01;1;11;20;[[115:10:1]:[115:11:1]:];[[115:10:10]:[115:11:10]:];10;2;1;20;0.4;0;0;0;0;1;0;0.25;-4.8;0.1;1;2;
D;11;H;16;72;-4897.86;1822.14;0.372028;500.4;139.6;0.278977;5;BuyerNeuilly;00000000;5.44972;0.2;5.27336;5.44972;0.176366;2.5;0;8;10;3;0.75;0.113014;0.044848;0.00594053;5;0.785619;0.01;1;0.113014;0.05;1;0.01;0;0;20;[[72:2:1]:];[[72:2:20]:];10;2;1;20;0.6;0;0;0;0;0;0;0.2;-4.15;0.05;1;1;
D;11;H;20;69;-5711.8;1836.2;0.321475;446;234;0.524664;5;BuyerNeuilly;00000000;5.61639;0.2;5.3356;5.63306;0.29746;2.5;0;8;10;3;0.75;0.105098;0.0180186;0.0731502;5;0.774098;0.01;1;0.105098;0.05;1;0.01;0;0;20;[[69:2:1]:[69:11:1]:];[[69:2:10]:[69:11:10]:];10;2;1;20;0.7;0;0;0;0;0;0;0.25;-4;0.1;1;2;
D;11;H;20;87;-5177.9;1942.1;0.375075;426.8;253.2;0.593252;5;BuyerResto;00000000;5.51639;0.2;5.33352;5.53306;0.199538;2.5;1;8;10;1;0.75;0.0493036;0.0421922;0.0968861;5;0.537122;0.01;1;0.0493036;-0.95;1;0.01;0;0;20;[[87:16:1]:[87:19:1]:];[[87:16:10]:[87:19:10]:];10;2;1;20;0.7;0;0;0;0;0;0;0.1;-3.2;0.1;1;2;
D;11;H;23;108;-4435.23;1284.77;0.289674;333.59;186.41;0.5588;5;BuyerResto;00000000;5.81639;0.2;5.38636;5.81639;0.430024;2.5;1;8;10;1;0.75;0.0403171;0.0875534;0.0437141;5;0.655976;0.01;1;0.0403171;-0.95;1;0.01;0;0;20;[[108:7:2]:[108:13:1]:[108:17:1]:[108:20:1]:];[[108:7:3]:[108:13:7]:[108:17:10]:];10;2;1;20;0.3;0;0;0.5;0;0;0;0.1;-4.8;0.25;1.25;4;
D;11;H;26;51;-2966.63;1433.37;0.483164;280.1;119.9;0.428061;5;BuyerBarbes;00000000;5.69972;0.2;5.4428;5.69972;0.256922;2.5;0;8;10;3;0.75;0.0613814;0.0765581;0.0569522;5;0.587888;0.01;1;0.0613814;0.05;1;0.01;0;0;20;[[51:2:1]:[51:11:1]:[51:13:1]:[51:14:1]:];[[51:2:10]:[51:14:10]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-3.95;0.2;1;4;
D;11;H;26;76;-5016.64;1703.36;0.339542;429.2;210.8;0.491146;5;BuyerNeuilly;00000000;5.59972;0.2;5.43655;5.61639;0.179834;2.5;0;8;10;3;0.75;0;0.062501;0.0917509;5;0.793742;0.01;1;0;0.05;1;0.01;0;0;20;[[76:4:1]:[76:5:1]:];[[76:4:10]:[76:5:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.2;-4.65;0.1;1;2;
D;11;H;29;91;-5062.01;2353.99;0.465031;400.51;215.49;0.538039;5;BuyerResto;00000000;6.08306;0.2;5.48698;6.08306;0.596078;2.5;1;8;10;1;0.75;0.0834688;0.0451936;0.0321922;5;0.527113;0.01;1;0.0834688;-0.95;1;0.01;0;0;18;[[91:2:2]:[91:3:1]:[91:4:2]:[91:6:1]:[91:7:1]:[91:10:1]:[91:11:1]:];[[91:2:3]:[91:3:3]:[91:4:2]:[91:6:10]:];9;2;1;20;0.7;1;0;1;0;0.5;0;0.1;-4.2;0.45;1.28571;7;
D;11;H;30;46;-2956.06;1243.94;0.42081;253.1;146.9;0.580403;5;BuyerBarbes;00000000;5.91639;0.2;5.51171;5.91639;0.404674;2.5;0;8;10;3;0.75;0.108344;0.0438046;0.0873375;5;0.569833;0.01;1;0.108344;0.05;1;0.01;0;0;20;[[46:2:2]:[46:5:2]:[46:7:1]:[46:8:1]:[46:9:1]:];[[46:2:4]:[46:5:6]:[46:7:10]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-3.15;0.35;1.4;5;
D;11;H;31;92;-6539.01;940.99;0.143904;459.8;220.2;0.478904;5;BuyerResto;00000000;5.68306;0.2;5.5173;5.68306;0.165756;2.5;1;8;10;1;0.75;0.0275838;0.0568359;0.0528433;5;0.582558;0.01;1;0.0275838;-0.95;1;0.01;0;0;20;[[92:20:1]:];[[92:20:20]:];10;2;1;20;0.7;0;0;0;0;0;0;0.05;-3.65;0.05;1;1;
D;11;H;31;97;-5762.98;1717.02;0.29794;540.13;139.87;0.258956;5;BuyerResto;00000000;5.88306;0.2;5.53178;5.89972;0.367941;2.5;1;8;10;1;0.75;0.126383;0.0216235;0.0751602;5;0.522039;0.01;1;0.126383;-0.95;1;0.01;0;0;20;[[97:2:1]:[97:8:1]:[97:9:1]:[97:16:2]:[97:20:1]:];[[97:2:7]:[97:8:8]:[97:16:2]:[97:20:3]:];10;2;1;20;0.7;0;0;0;0;0;0;0.1;-3.3;0.3;1.2;5;
D;11;H;34;118;-3818.27;1461.73;0.382825;341.2;138.8;0.4068;5;BuyerTF;00000000;5.78306;0.2;5.57074;5.78306;0.212318;2.5;0;8;10;3;0.75;0.122571;0.0639188;1;5;0.216828;0.01;1;0.122571;0.05;1;0.01;1;7;20;[[118:8:1]:[118:11:1]:[118:13:1]:];[[118:8:1]:[118:11:10]:[118:13:9]:];10;2;1;20;0.2;0;0;0;0;1;0;0.2;-3.1;0.15;1;3;
D;11;H;38;32;-3111.1;1288.9;0.414291;270.92;129.08;0.476451;5;BuyerBarbes;00000000;5.96639;0.2;5.64396;5.96639;0.322429;2.5;0;8;10;3;0.75;0.180271;0.0703991;0.0685366;5;0.625641;0.01;1;0.180271;0.05;1;0.01;0;0;20;[[32:4:1]:[32:5:1]:[32:6:2]:[32:9:1]:[32:16:1]:];[[32:6:4]:[32:9:6]:[32:16:10]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-4.55;0.3;1.2;5;
D;11;H;39;82;-5044.1;1723.9;0.341766;525.9;154.1;0.293021;5;BuyerNeuilly;00000000;5.79972;0.2;5.65343;5.81639;0.162955;2.5;0;8;10;3;0.75;0.0380161;0.0403644;0.040543;5;0.827973;0.01;1;0.0380161;0.05;1;0.01;0;0;20;[[82:6:1]:[82:10:1]:];[[82:6:10]:[82:10:10]:];10;2;1;20;0.7;0;0;0;0;0;0;0.25;-5;0.1;1;2;
D;11;H;41;84;-4996.15;1863.85;0.373057;472.6;167.4;0.354211;5;BuyerNeuilly;00000000;5.89972;0.2;5.68671;5.91639;0.229684;2.5;0;8;10;3;0.75;0.0670506;0.0358207;0.0401205;5;0.695104;0.01;1;0.0670506;0.05;1;0.01;0;0;20;[[84:11:1]:[84:13:1]:[84:20:1]:];[[84:11:10]:[84:20:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.25;-4.2;0.15;1;3;
D;11;H;42;54;-2834.52;1285.48;0.453509;305.84;94.16;0.307873;5;BuyerBarbes;00000000;5.99972;0.2;5.71054;5.99972;0.289184;2.5;0;8;10;3;0.75;0.1633;0.0489048;0.0959247;5;0.71802;0.01;1;0.1633;0.05;1;0.01;0;0;20;[[54:15:1]:[54:17:1]:[54:18:1]:];[[54:15:3]:[54:17:3]:[54:18:14]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-4.1;0.15;1;3;
D;11;H;43;43;-3385.82;1414.18;0.417677;290.7;149.3;0.513588;5;BuyerBarbes;00000000;5.94972;0.2;5.72291;5.96639;0.243478;2.5;0;8;10;3;0.75;0.0695387;0.0564495;0.0971529;5;0.631065;0.01;1;0.0695387;0.05;1;0.01;0;0;20;[[43:5:1]:[43:12:1]:[43:14:1]:];[[43:5:10]:[43:14:10]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;-3.6;0.15;1;3;
