Day;Seller;NbBuyer;MoyHour;SumQty;NbProd;MoyTransPrice;MoyFinPrice;MoyQualID;MoyStdPrice;MoyProdPrice;MoyAge;MoyQuality;MoyQty;MoyQualAdmId;MoyIDAdmin;MoyAdminPrice;Moysupply;MoyHour2;MoymargBuyer;MoyNewOffer;MoymargSeller;MoyVmargBuyer;MoyVmargSeller;Moydem2;Moysup2;Moysup/dem;Moyqty/dem;Moyqty/off;SumVmargBuyer;SumVmargSeller;Moydertrans
14;14;8;133.875;71;8;20.37875;30.5;3.75;20.9925;17.85;0.5;0.66395575;8.875;1.75;141175;24.146425;319.25;133.75;0.490707547625;251.25;0.14265800175;4.402328711875;1.234011734;110;387.5;4.675;0.10318323;0.023423051625;35.218629695;9.872093872;148.75
14;15;6;132.166666666667;44;6;18.5366666666667;22;0.5;22.57;16.4533333333333;1.5;0.3818705;7.33333333333333;0.5;142050;21.89165;459.666666666667;131.666666666667;0.1769118665;100.666666666667;0.125492876166667;1.48150369;0.9046802615;183.333333333333;484.833333333333;3.03333333333333;0.0510559006666667;0.0153002936666667;8.88902214;5.428081569;193.333333333333
14;16;3;54.3333333333333;25;3;21.81;32;3;19.41;16.96;0;0.660211;8.33333333333333;1;141100;21.8685;345;53.3333333333333;0.476678038666667;181;0.285966981;4.115614227;2.265133648;230;301;1.3;0.036231884;0.0276854926666667;12.346842681;6.795400944;60
14;17;11;85.2727272727273;90;11;20.3245454545455;28.3636363636364;4.45454545454545;20.4545454545455;17.3545454545454;0.454545454545455;0.617868727272727;8.18181818181818;1.54545454545455;140154.545454545;23.5642;337.818181818182;86.3636363636364;0.381337221727273;261.454545454545;0.171560303909091;3.07411344127273;1.37528555690909;142.727272727273;341.272727272727;3.3;0.0762281198181818;0.0239365427272727;33.815247854;15.128141126;112.727272727273
14;18;6;147.5;52;6;18.4316666666667;20;0.666666666666667;21.4433333333333;16.4933333333333;1.66666666666667;0.133770366666667;8.66666666666667;0;141333.333333333;26.4;212.666666666667;146.666666666667;0.0861721203333333;0;0.119346879;0.767958857833333;1.0092916465;214;289.333333333333;1.4;0.0407202111666667;0.03272596;4.607753147;6.055749879;173.333333333333
14;19;9;82.1111111111111;74;9;19.3855555555556;27.5555555555556;0.666666666666667;20.0166666666667;16.6688888888889;0.555555555555556;0.492323255555556;8.22222222222222;0.888888888888889;141200;23.3754666666667;318.111111111111;82.2222222222222;0.413062916222222;155.333333333333;0.163828766444444;3.23642017233333;1.32814195188889;187;325;2.38888888888889;0.0514851507777778;0.0370195943333333;29.127781551;11.953277567;86.6666666666667
14;20;15;136.8;120;15;18.6846666666667;25.3333333333333;1.73333333333333;19.692;16.402;1.33333333333333;0.457314666666667;8;0.8;141880;22.98734;494.666666666667;138;0.354854958133333;153.466666666667;0.144683072933333;2.86546990846667;1.03985657066667;169.333333333333;495.133333333333;3.65333333333334;0.0651035196666667;0.0177001240666667;42.982048627;15.59784856;169.333333333333
15;1;3;111;28;3;19.2033333333333;28;2.66666666666667;20.5533333333333;17.2633333333333;1;0.5551231;9.33333333333333;1.33333333333333;151466.666666667;23.856;370.666666666667;110;0.444203106666667;201.333333333333;0.110739902333333;4.31599064033333;1.05664193366667;100.333333333333;428.333333333333;6.23333333333333;0.146600331666667;0.0219657563333333;12.947971921;3.169925801;120
15;2;5;64.2;36;5;17.716;22.4;1;22.588;15.576;0.6;0.365504;7.2;0.8;150480;21.3265;268.2;66;0.2531483276;140.6;0.1428555566;2.1186362014;0.8677532216;186;290.8;2.3;0.053136646;0.0404161664;10.593181007;4.338766108;146
15;3;15;136;108;15;19.49;25.3333333333333;1.46666666666667;19.638;16.368;0.533333333333333;0.43744812;7.2;1;150100;22.91386;280.133333333333;136.666666666667;0.288471006666667;169.8;0.191718836933333;2.13850784186667;1.49594436826667;179.333333333333;290;2.16;0.0548737060666667;0.0320053556666667;32.077617628;22.439165524;178.666666666667
15;4;16;115.125;125;16;18.74625;25.25;0.8125;20.133125;15.298125;1;0.3597233125;7.8125;0.75;152075;22.59246875;620.8125;116.25;0.3424605378125;200.4375;0.2337033636875;2.77475778825;1.771980327375;210.9375;544.0625;2.8;0.0415115804375;0.014430111125;44.396124612;28.351685238;170.625
15;5;1;17;10;1;25.51;36;1;25;18.85;0;0.859397;10;2;152200;25.3195;433;20;0.41121129;357;0.35331565;4.112112897;3.533156499;70;510;7.3;0.142857143;0.019607843;4.112112897;3.533156499;30
15;6;18;104.611111111111;124;18;18.9888888888889;26;0.444444444444444;20.0555555555556;16.3916666666667;1.33333333333333;0.367371577777778;6.88888888888889;0.444444444444444;151933.333333333;21.9889388888889;516.055555555556;105.555555555556;0.360588655555556;114.833333333333;0.159204615166667;2.67178477722222;1.12272162788889;203.333333333333;486.222222222222;2.57777777777778;0.0378104475;0.0144894501666667;48.09212599;20.208989302;129.444444444444
15;7;13;80.3846153846154;104;13;22.8630769230769;28.9230769230769;2.84615384615385;29.7884615384615;17.5476923076923;0.230769230769231;0.717984538461539;8;1.53846153846154;151153.846153846;24.5551230769231;309.846153846154;81.5384615384615;0.289041346307692;232.307692307692;0.299642253076923;2.281851076;2.80172153023077;89.2307692307692;347.153846153846;6.44615384615385;0.133846153769231;0.0282283123076923;29.664063988;36.422379893;134.615384615385
15;8;14;73.1428571428571;114;14;20.1692857142857;29.7142857142857;2.64285714285714;21.0007142857143;15.5242857142857;0.214285714285714;0.614469285714286;8.14285714285714;1.35714285714286;151135.714285714;24.5843428571429;433.642857142857;72.1428571428571;0.475954446071429;257.714285714286;0.315727046142857;3.96020687414286;2.485878784;145.785714285714;424.571428571429;3.92142857142857;0.0759777973571428;0.0240317293571429;55.442896238;34.802302976;96.4285714285714
15;9;6;89.6666666666667;51;6;19.5;24.6666666666667;0.666666666666667;20.0833333333333;17.2216666666667;0.666666666666667;0.4214638;8.5;0.666666666666667;150566.666666667;22.3922666666667;226.666666666667;90;0.259492874;96;0.133229865;2.06097033933333;1.05704746283333;191.666666666667;195.666666666667;1.43333333333333;0.0457589873333333;0.056645094;12.365822036;6.342284777;110
15;10;16;113.8125;91;16;20.68625;26.5;2.4375;19.78375;16.360625;1;0.41359593125;5.6875;0.6875;151381.25;23.21741875;349.75;113.125;0.2914633685;122.125;0.2668177084375;1.9453123933125;1.4987530285625;178.25;313.6875;2.9375;0.0511802575625;0.0267076760625;31.124998293;23.980048457;126.875
15;12;12;133.583333333333;95;12;21.3116666666667;31;2;21.88;19.2158333333333;0.75;0.648404916666667;7.91666666666667;1.33333333333333;150883.333333333;24.54735;308.333333333333;131.666666666667;0.459299556333333;194.333333333333;0.111654952833333;3.73524344533333;0.798919418;159.166666666667;291.333333333333;3.16666666666667;0.07721861475;0.0297195810833333;44.822921344;9.587033016;134.166666666667
15;13;7;61.2857142857143;61;7;20.9571428571429;30.2857142857143;0.714285714285714;21.0428571428571;16.5828571428571;0.285714285714286;0.633841114285714;8.71428571428571;1.42857142857143;150428.571428571;25.5117;282.428571428571;60;0.427038786;241.857142857143;0.267951223714286;3.78394065471429;2.25926153614286;107.142857142857;292.285714285714;3.92857142857143;0.100612245;0.043112682;26.487584583;15.814830753;70
15;15;10;143.1;87;10;19.328;24.4;0.6;20.897;16.908;1.1;0.3750899;8.7;0.6;151560;22.87098;409.6;144;0.2504530091;117.4;0.1515527409;2.2653874357;1.4540739836;182.3;377.8;3.03;0.068042554;0.0315081221;22.653874357;14.540739836;162
15;16;4;103.75;27;4;21.3825;32;4.5;21.595;17.885;0.5;0.796795;6.75;2;152200;25.3195;433;102.5;0.50056861075;357;0.197425547;4.2187849405;1.45536244325;70;510;7.3;0.0964285715;0.01323529425;16.875139762;5.821449773;132.5
15;17;9;130.666666666667;83;9;21.1733333333333;30.2222222222222;4.66666666666667;21.4888888888889;18.0033333333333;0.333333333333333;0.638142222222222;9.22222222222222;1.55555555555556;150488.888888889;24.9787777777778;336.555555555556;131.111111111111;0.426162060222222;249.555555555556;0.177328511;3.95824461322222;1.55088014022222;136.666666666667;356.333333333333;4.07777777777778;0.101380262333333;0.0263097874444444;35.624201519;13.957921262;146.666666666667
15;18;3;63.3333333333333;30;3;19.51;26.6666666666667;4;19.7666666666667;16.19;0.666666666666667;0.48361;10;1.33333333333333;151133.333333333;23.3455666666667;313.333333333333;66.6666666666667;0.362235050333333;181.333333333333;0.205252474666667;3.62235050466667;2.05252474533333;170;308;3.46666666666667;0.095652174;0.0341322816666667;10.867051514;6.157574236;66.6666666666667
15;19;3;106.666666666667;22;3;17.5733333333333;21.3333333333333;0;18.0033333333333;15.8333333333333;1.33333333333333;0.248824;7.33333333333333;0.333333333333333;150700;20.1883;313.333333333333;106.666666666667;0.212687384333333;95;0.108675406333333;1.55031939166667;0.855558493;210;261.666666666667;1.2;0.034710145;0.0493110656666667;4.650958175;2.566675479;153.333333333333
15;20;3;180.333333333333;24;3;19.9766666666667;25.3333333333333;2;22.0533333333333;19.93;0.666666666666667;0.567136666666667;8;1.33333333333333;150133.333333333;24.1845333333333;344.666666666667;180;0.243888851;226.666666666667;0.00551802333333334;2.03232597666667;0.201836123;176.666666666667;361;2.66666666666667;0.0645962733333333;0.022324208;6.09697793;0.605508369;200
16;1;7;134.571428571429;48;7;18.4271428571429;24.5714285714286;1.85714285714286;18.9214285714286;17.1085714285714;1;0.423739;6.85714285714286;0.571428571428571;160342.857142857;20.7445857142857;217.571428571429;135.714285714286;0.322494729;95.7142857142857;0.0766156267142857;2.26889119728571;0.647707223714286;162.285714285714;240.142857142857;2.32857142857143;0.0582529997142857;0.037624819;15.882238381;4.533950566;164.285714285714
16;2;16;102.0625;130;16;19.065;28.25;2.1875;19.973125;16.403125;1.1875;0.5356793;8.125;1.0625;161668.75;22.1110625;428.9375;102.5;0.47392555675;179.9375;0.1736343130625;3.9919292100625;1.4868982305;181.8125;453;3.2125;0.0633649560625;0.02066936375;63.870867361;23.790371688;128.75
16;4;16;63.1875;110;16;19.21375;28.5;1.375;22.87875;16.945;0.625;0.48450496875;6.875;0.9375;161218.75;22.050525;435.8125;63.125;0.4770328315625;211.8125;0.13733810425;3.255740106375;0.98829331275;204.6875;529.3125;2.86875;0.04132395575;0.0227072843125;52.091841702;15.812693004;158.125
16;5;15;147.666666666667;98;15;20.1333333333333;28.2666666666667;0.533333333333333;20.9886666666667;18.7206666666667;1.06666666666667;0.5876152;6.53333333333333;1.13333333333333;160913.333333333;22.87478;378;147.333333333333;0.3903268302;221.666666666667;0.0764764834;2.67167650206667;0.633479187133333;158.066666666667;451.066666666667;3.70666666666667;0.0573197111333333;0.0214614314;40.075147531;9.502187807;168
16;6;6;89.5;45;6;17.7166666666667;24.6666666666667;0.5;20.495;15.7733333333333;0.333333333333333;0.339690466666667;7.5;0.5;160716.666666667;20.0277666666667;248.5;88.3333333333333;0.372505531833333;113;0.119572279666667;3.06646000033333;1.09870525333333;182.833333333333;289.5;2.05;0.0519625545;0.0402145153333333;18.398760002;6.59223152;148.333333333333
16;8;10;131.5;83;10;18.215;24.4;1.4;22.607;16.004;0.8;0.3796931;8.3;0.8;162080;22.7558;522;132;0.3373610535;189.6;0.143111236;2.6258898655;1.1325663086;186.4;550;3.36;0.0582597402;0.0181814752;26.258898655;11.325663086;165
16;9;4;113.5;32;4;20.1325;30;1.75;20.505;16.9525;0.25;0.67277575;8;1.75;160925;24.068675;402.5;115;0.493820515;313.5;0.18930491225;3.7027440745;1.490802612;95;311;5.175;0.12086956525;0.02621675725;14.810976298;5.963210448;122.5
16;10;5;143.8;39;5;21.862;30.4;3.2;22.578;17.076;1;0.5458548;7.8;1.2;162120;23.7933;531.8;148;0.4109657054;271.2;0.275173288;3.6890319472;1.900010709;160.4;570.6;4.3;0.0704155844;0.0151942032;18.445159736;9.500053545;152
16;11;17;133.470588235294;118;17;19.5188235294118;27.7647058823529;2.76470588235294;20.4758823529412;16.8494117647059;0.470588235294118;0.546752235294118;6.94117647058824;1.23529411764706;160123.529411765;24.1121882352941;327.764705882353;134.705882352941;0.410052236058824;204;0.169559609235294;2.75627281423529;1.19316492494118;169.882352941176;306.647058823529;2.85882352941177;0.0582519833529412;0.0260431539411765;46.856637842;20.283803724;162.352941176471
16;13;10;218.2;70;10;24.52;30.4;1;27.704;17.653;0.1;0.8030381;7;1.6;160160;25.2806;350.6;220;0.2509387666;265.8;0.3954025655;1.7525018277;2.6996177479;134;362.6;4.14;0.0771428572;0.0196090095;17.525018277;26.996177479;221
16;14;15;131.733333333333;85;15;20.4426666666667;31.2;3.66666666666667;20.9433333333333;17.9153333333333;0.8;0.7139212;5.66666666666667;1.6;161360;23.9843;422.266666666667;132;0.5212795432;288.466666666667;0.143288837866667;3.08030929973333;0.848294649933333;116;430.4;4.98666666666667;0.0702517754;0.0139709608;46.204639496;12.724419749;134
16;15;8;143.5;67;8;19.24;24.5;0.875;22.67625;17.83875;1.125;0.408059;8.375;0.875;161337.5;22.2008375;305.5;143.75;0.263866229375;148.375;0.084520632875;2.377512416125;0.852235552875;157.375;247;2.95;0.089336400375;0.05061002075;19.020099329;6.817884423;206.25
16;18;10;137.8;88;10;18.59;24;2.9;19.532;16.728;1.3;0.34349576;8.8;0.5;161550;20.94513;359.4;138;0.2924288297;91.2;0.1134323549;2.4859971098;1.0656248543;221.1;392.1;1.77;0.0397861489;0.049374535;24.859971098;10.656248543;157
16;19;6;85.5;42;6;18.905;27.3333333333333;0.666666666666667;19.1416666666667;17.165;0.5;0.448430633333333;7;0.833333333333333;161083.333333333;21.1304666666667;383;86.6666666666667;0.433099192833333;190.833333333333;0.099392983;2.84618588533333;0.5707199375;193.5;512.666666666667;2.96666666666667;0.0372537288333333;0.0291586586666667;17.077115312;3.424319625;106.666666666667
16;20;7;101.142857142857;58;7;17.8785714285714;24.5714285714286;1.57142857142857;18.3428571428571;15.8542857142857;1.14285714285714;0.341689285714286;8.28571428571429;0.285714285714286;161457.142857143;20.8333;308.142857142857;100;0.377492570142857;14.5714285714286;0.128428035857143;2.80124740971429;1.03431854;214;254.142857142857;1.21428571428571;0.03908382;0.0496846425714286;19.608731868;7.24022978;117.142857142857
17;1;5;164.2;36;5;19.472;28.8;3;19.712;16.836;0.2;0.5744902;7.2;1;170900;22.5927;482.6;164;0.4810961578;180.8;0.157400852;3.4152331568;1.2137423266;230.6;503.6;2.18;0.0312252964;0.0177885412;17.076165784;6.068711633;200
17;2;11;108.636363636364;71;11;18.3990909090909;22.1818181818182;0.636363636363636;20.8890909090909;17.0054545454545;1.81818181818182;0.217362618181818;6.45454545454545;0.272727272727273;171481.818181818;20.7078636363636;381.727272727273;110.909090909091;0.201558160727273;63.4545454545455;0.0843543966363636;1.53137478154545;0.554876583636364;208.090909090909;395.272727272727;1.88181818181818;0.0309763943636364;0.0204861344545455;16.845122597;6.10364242;148.181818181818
17;3;19;139.789473684211;140;19;18.8526315789474;25.8947368421053;1.42105263157895;18.8263157894737;16.3394736842105;0.631578947368421;0.449806315789474;7.36842105263158;0.736842105263158;170336.842105263;21.3036473684211;230.578947368421;140.526315789474;0.364357972052632;126.684210526316;0.154621784368421;2.79210755894737;1.12500097652632;184.105263157895;259.894736842105;1.98947368421053;0.0502313965789474;0.0329288911052632;53.05004362;21.375018554;168.421052631579
17;4;7;92.8571428571429;66;7;18.1314285714286;22.2857142857143;0.571428571428571;19.2471428571429;15.9571428571429;1.57142857142857;0.271215542857143;9.42857142857143;0.285714285714286;172028.571428571;21.4285285714286;477.285714285714;92.8571428571429;0.229911092142857;80.2857142857143;0.136509104285714;2.23928554128571;1.275138551;208.571428571429;482.714285714286;2.28571428571429;0.0452795031428571;0.0222406674285714;15.674998789;8.925969857;178.571428571429
17;5;1;23;10;1;25.51;36;1;26.69;19.77;0;0.943236;10;2;172200;24.7944;450;20;0.41121129;381;0.290338897;4.112112897;2.903388973;69;453;6.6;0.144927536;0.022075055;4.112112897;2.903388973;270
17;6;3;46.3333333333333;20;3;18.4;25.3333333333333;0.666666666666667;19.97;16.69;2;0.321040133333333;6.66666666666667;0.666666666666667;172066.666666667;22.2322;381.333333333333;43.3333333333333;0.371177426333333;127;0.107990402333333;2.880153542;0.595821965666667;156.333333333333;385;3.4;0.0649758453333333;0.016855028;8.640460626;1.787465897;146.666666666667
17;7;16;74.375;119;16;22.583125;29.5;2.5;20.935625;17.368125;0.75;0.617409125;7.4375;1.0625;171481.25;24.50708125;324.1875;75;0.3266957606875;160.9375;0.2905099606875;2.7097274195625;2.0940074973125;146.3125;354.5;3.8875;0.0799606531875;0.0246813710625;43.355638713;33.504119957;105
17;8;11;108.818181818182;97;11;18.3236363636364;26.1818181818182;1.54545454545455;18.9036363636364;16.8427272727273;0.454545454545455;0.437292181818182;8.81818181818182;0.818181818181818;170081.818181818;20.7461636363636;244.272727272727;109.090909090909;0.421024184;152;0.0904835060909091;3.71740217754545;0.826354471181818;172.545454545455;260.363636363636;2.24545454545455;0.0617137240909091;0.0392501096363636;40.891423953;9.089899183;138.181818181818
17;9;3;142.666666666667;16;3;22.47;24;0.666666666666667;22.8766666666667;16.4733333333333;1.33333333333333;0.254537133333333;5.33333333333333;0.666666666666667;171066.666666667;24.2416666666667;161.666666666667;140;0.0667695123333333;89.3333333333333;0.370409232333333;0.351359722;1.89818157333333;164;216.666666666667;2.8;0.0499245853333333;0.029071833;1.054079166;5.69454472;170
17;10;14;97.3571428571429;97;14;19.9728571428571;25.1428571428571;2.28571428571429;19.94;16.5064285714286;1;0.3986832;6.92857142857143;0.714285714285714;171500;23.2222214285714;384.285714285714;98.5714285714286;0.2654811225;113.642857142857;0.216790058928571;1.99700762207143;1.31197468864286;209.428571428571;422.071428571429;2.27142857142857;0.0357555998571429;0.0213166823571429;27.958106709;18.367645641;162.857142857143
17;12;12;198.666666666667;94;12;23.7166666666667;32.3333333333333;2.5;24.2;20.035;0.5;0.83234;7.83333333333333;2;171200;28.37;325;198.333333333333;0.363490796833333;268;0.184734231083333;2.87967405366667;1.48660638008333;50;348;7;0.156666666666667;0.0225095784166667;34.556088644;17.839276561;217.5
