D;0;H;76;AgId;Money;Margin;MarginRate;NewMoney;NewMargin;NewMarginRate;m_pNbPerceivedQuality;m_pCurrentSeller;m_pLastListenTime;m_pLeaveAfterTime;m_pArrivalTime;m_pFinishedTime;m_pElapsedTime;m_pTotalTime;m_pMakeTrustAgreements;m_pMaxQueueLength;m_pAveragePriceMarket;m_nNbUsualSellerPerProduct;m_pSpeed;m_pNegociationPart;m_pNegotiationEvolutionSpeed;m_pProbaVisitOtherSeller;m_pCompetitorImpact;m_pRigidityFactor;m_pNbNegOtherProductsUsualSeller;m_pNbNegOtherProducts;m_pNegociationPart;m_pMinimumMargin;m_pMinNbOfVisitedSellerBeforeBuy;m_pProbChangeProductResto;m_pMarketTour;m_pMarketTourNext;m_pTotalBoughtQuantity;GraphNbVisitToday;m_pBoughtQuantity;m_pBasicPrice;m_pPowerQual;m_pPrixQual;m_pMinimumQuality;m_pNeededQuantity;m_pTrustAgreementQuality;m_pMarketToursToday;m_pHasTrustAgreement;m_pToNegEverywhere;m_pTrustAgreementPrice;m_pIsInPrefferedList;m_pDayOfLastTransaction;m_pNbVisitToday;m_pNbVisitTodaySup0;m_pVisitedSellers;
D;3;H;60;83;-1139.26;340.74;0.299089;472.2;127.8;0.270648;5;00000000;6.35;0.2;5.99677;6.36667;0.369899;2.5;0;8;10;3;0.75;0.0623026;0.0327266;0;5;0.825009;0.01;1;0.0623026;0.05;1;0.01;0;0;20;[[83:6:1]:[83:7:1]:[83:15:1]:[83:16:1]:[83:19:2]:];10;2;1;20;0.5;0;0;0.5;0;0;0;0.2;-5.8;0.3;1.2;5;
D;3;H;61;61;-1114.88;201.12;0.180396;284.18;31.82;0.111971;5;00000000;6.43333;0.2;6.02859;7.06667;1.03808;2.5;0;8;10;3;0.75;0.214541;0.0692416;0.0672527;5;0.864876;0.01;1;0.214541;0.05;1;0.01;0;19;9;[[61:1:1]:[61:2:1]:[61:3:1]:[61:4:1]:[61:5:1]:[61:6:1]:[61:7:1]:[61:8:1]:[61:9:1]:[61:10:1]:[61:11:1]:[61:12:1]:[61:13:1]:[61:14:1]:[61:15:1]:[61:16:2]:[61:17:1]:[61:18:1]:[61:19:1]:[61:20:1]:];4.5;2;1;20;0.7;5.5;0;1;0;1;0;0.15;-5.8;1.05;1.05;20;
D;3;H;61;96;-1344.67;215.33;0.160136;493.3;146.7;0.297385;5;00000000;6.36667;0.2;6.02994;6.36667;0.336724;2.5;1;8;10;1;0.75;0.176164;0.0356015;0.0386999;5;0.712476;0.01;1;0.176164;-0.95;1;0.01;1;16;20;[[96:12:1]:[96:13:1]:[96:16:1]:[96:18:1]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.1;-5.65;0.2;1;4;
D;3;H;62;50;-1091.62;348.38;0.31914;329.6;150.4;0.456311;5;00000000;6.25;0.2;6.03408;6.25;0.21592;2.5;0;8;10;3;0.75;0.0590506;0.0481238;0.0858894;5;0.678835;0.01;1;0.0590506;0.05;1;0.01;0;0;20;[[50:4:1]:[50:16:1]:];10;2;1;20;0.2;0;0;0;0;0;0;0.2;-5.9;0.1;1;2;
D;3;H;65;94;-1580.88;135.12;0.0854714;342.23;13.77;0.0402361;5;00000000;6.3;0.2;6.07955;7.03333;0.953784;2.5;1;8;10;1;0.75;0.0755453;0.0736131;0.0958708;5;0.646109;0.01;1;0.0755453;-0.95;1;0.01;0;8;11;[[94:1:1]:[94:2:1]:[94:3:1]:[94:4:1]:[94:5:1]:[94:6:1]:[94:7:1]:[94:8:1]:[94:9:1]:[94:10:1]:[94:11:1]:[94:12:1]:[94:13:1]:[94:14:1]:[94:15:1]:[94:16:1]:[94:17:1]:[94:18:1]:[94:19:1]:[94:20:1]:];5.5;2;1;20;0.7;4.5;0;0.5;0;0.5;0;0.1;-5.9;1;1;20;
D;3;H;65;57;-636.31;303.69;0.477267;267.39;132.61;0.495942;5;00000000;6.35;0.2;6.0933;6.35;0.2567;2.5;0;8;10;3;0.75;0.0200466;0.0886818;0.120531;5;0.471624;0.01;1;0.0200466;0.05;1;0.01;0;0;20;[[57:15:1]:[57:17:1]:[57:18:1]:[57:20:1]:];10;2;1;20;0;0;0;0;0;0;0;0.3;-5.8;0.2;1;4;
D;3;H;67;88;-1610.84;189.16;0.117429;491.5;108.5;0.220753;5;00000000;6.3;0.2;6.10452;6.31667;0.212149;2.5;1;8;10;1;0.75;0.0563312;0.0610827;0.065376;5;0.456594;0.01;1;0.0563312;-0.95;1;0.01;0;0;20;[[88:2:1]:[88:18:1]:];10;2;1;20;0.5;0;0;0;0;0;0;0.1;-5.85;0.1;1;2;
D;3;H;69;85;-857.1;302.9;0.353401;186.4;93.6;0.502146;5;00000000;6.48333;0.2;6.14642;7.23333;1.08691;2.5;0;8;10;3;0.75;0.169667;0.00162056;0.0410056;5;0.793826;0.01;1;0.169667;0.05;1;0.01;0;11;10;[[85:1:1]:[85:2:1]:[85:3:1]:[85:4:1]:[85:5:1]:[85:6:1]:[85:7:1]:[85:8:1]:[85:9:1]:[85:10:1]:[85:11:1]:[85:12:1]:[85:13:1]:[85:14:1]:[85:15:1]:[85:16:1]:[85:17:1]:[85:18:1]:[85:19:1]:[85:20:1]:];5;2;1;20;0.5;5;0;0.5;0;0.5;0;0.15;-5.85;1;1;20;
D;3;H;69;112;-770.86;229.14;0.297252;353.9;126.1;0.356315;5;00000000;6.73333;0.2;6.13888;6.73333;0.594457;2.5;0;8;10;3;0.75;0.122583;0.0515952;1;5;0.139556;0.01;1;0.122583;0.05;1;0.01;0;0;20;[[112:3:1]:[112:4:1]:[112:6:1]:[112:7:1]:[112:8:1]:[112:9:1]:[112:10:1]:[112:15:1]:[112:17:1]:[112:18:1]:[112:20:2]:];10;2;1;20;0.2;0;0;0;0;0;0;0.2;-5.75;0.6;1.09091;11;
D;3;H;69;120;-738.69;281.31;0.380823;356.1;163.9;0.460264;5;00000000;7.16667;0.2;6.13713;7.18333;1.0462;2.5;0;8;10;3;0.75;0.0641573;0.0807717;1;5;0.0750196;0.01;1;0.0641573;0.05;1;0.01;0;2;20;[[120:1:1]:[120:2:1]:[120:3:1]:[120:4:1]:[120:5:1]:[120:6:1]:[120:7:1]:[120:8:1]:[120:9:1]:[120:10:1]:[120:11:1]:[120:12:1]:[120:13:1]:[120:14:1]:[120:15:1]:[120:16:1]:[120:17:1]:[120:18:1]:[120:19:1]:[120:20:2]:];10;2;1;20;0.3;0;0;0;0;0.5;0;0.25;-5.7;1.05;1.05;20;
D;3;H;70;51;-789.92;30.08;0.0380798;237.8;62.2;0.261564;5;00000000;6.91667;0.2;6.16493;6.93333;0.7684;2.5;0;8;10;3;0.75;0.0596627;0.0598043;0.0829916;5;0.524504;0.01;1;0.0596627;0.05;1;0.01;0;0;15;[[51:1:1]:[51:3:1]:[51:4:1]:[51:6:1]:[51:7:1]:[51:12:2]:[51:13:1]:[51:16:1]:[51:17:1]:[51:18:1]:];7.5;2;1;20;0;2.5;0;1;0;0.5;0;0.2;-5.7;0.55;1.1;10;
D;3;H;74;63;-471.5;88.5;0.187699;259.6;20.4;0.0785824;5;00000000;6.36667;0.2;6.21973;7.16667;0.94694;2.5;0;8;10;3;0.75;0.0394822;0.0826995;0.0586788;5;0.806074;0.01;1;0.0394822;0.05;1;0.01;0;13;10;[[63:1:1]:[63:2:1]:[63:3:1]:[63:4:1]:[63:5:1]:[63:6:1]:[63:7:1]:[63:8:1]:[63:9:1]:[63:10:1]:[63:11:1]:[63:12:1]:[63:13:1]:[63:14:1]:[63:15:1]:[63:16:1]:[63:17:1]:[63:18:1]:[63:19:1]:[63:20:1]:];5;2;1;20;0.6;5;0;0.5;0;0.5;0;0.1;-6.05;1;1;20;
D;3;H;74;84;-1070.04;329.96;0.308362;422.32;137.68;0.326009;5;00000000;6.63333;0.2;6.23149;6.63333;0.401847;2.5;0;8;10;3;0.75;0.101161;0.0583673;0.102984;5;0.892636;0.01;1;0.101161;0.05;1;0.01;1;2;20;[[84:1:1]:[84:2:1]:[84:6:1]:[84:10:1]:[84:11:1]:[84:13:1]:[84:15:1]:[84:16:1]:];10;2;1;20;0.4;0;0;0.5;0;0.5;0;0.25;-5.75;0.4;1;8;
D;3;H;75;95;-1597.24;122.76;0.0768576;345.6;14.4;0.0416667;5;00000000;6.78333;0.2;6.23973;7.3;1.06027;2.5;1;8;10;1;0.75;0.156869;0.0336737;0.0340539;5;0.507704;0.01;1;0.156869;-0.95;1;0.01;0;3;10;[[95:1:1]:[95:2:1]:[95:3:1]:[95:4:1]:[95:5:1]:[95:6:1]:[95:7:1]:[95:8:1]:[95:9:1]:[95:10:1]:[95:11:1]:[95:12:1]:[95:13:1]:[95:14:1]:[95:15:1]:[95:16:1]:[95:17:1]:[95:18:1]:[95:19:2]:[95:20:1]:];5;2;1;20;0.7;5;0;0.5;0;0.5;0;0.1;-5.9;1.05;1.05;20;
D;3;H;76;26;-645.4;214.6;0.332507;182.98;77.02;0.42092;5;00000000;7.1;0.2;6.25;7.11667;0.866667;2.5;0;8;10;3;0.75;0.148305;0.0346801;0.113341;5;0.630504;0.01;1;0.148305;0.05;1;0.01;0;0;13;[[26:1:1]:[26:2:1]:[26:4:1]:[26:5:1]:[26:7:1]:[26:10:1]:[26:13:1]:[26:15:1]:[26:17:1]:[26:18:2]:[26:19:2]:[26:20:2]:];6.5;2;1;20;0;3.5;0;2;0;1;0;0.25;-5.7;0.75;1.25;12;
D;3;H;76;27;-683.15;196.85;0.28815;370.85;109.15;0.294324;5;00000000;7.61667;0.2;6.25;7.63333;1.38333;2.5;0;8;10;3;0.75;0.0181637;0.0319216;0.118874;5;0.576385;0.01;1;0.0181637;0.05;1;0.01;0;12;20;[[27:1:2]:[27:2:1]:[27:3:1]:[27:4:1]:[27:5:1]:[27:6:1]:[27:7:1]:[27:8:1]:[27:9:1]:[27:10:1]:[27:11:1]:[27:12:1]:[27:13:1]:[27:14:1]:[27:15:1]:[27:16:1]:[27:17:1]:[27:18:1]:[27:19:1]:[27:20:2]:];10;2;1;20;0.2;0;0;1;0;0.5;0;0.25;-5.7;1.1;1.1;20;
D;3;H;76;28;-419.8;180.2;0.429252;116.8;83.2;0.712329;5;00000000;7.06667;0.2;6.25;7.08333;0.833333;2.5;0;8;10;3;0.75;0.166543;0.0583106;0.0685914;5;0.407769;0.01;1;0.166543;0.05;1;0.01;0;0;10;[[28:4:1]:[28:5:1]:[28:6:1]:[28:7:1]:[28:8:1]:[28:9:1]:[28:10:1]:[28:11:1]:[28:12:1]:[28:13:2]:[28:14:1]:[28:15:1]:[28:20:1]:];5;2;1;20;0;5;0;1;0;0.5;0;0.2;-5.8;0.7;1.07692;13;
D;3;H;76;37;-630;170;0.269841;285.6;114.4;0.40056;5;00000000;6.5;0.2;6.25;6.5;0.25;2.5;0;8;10;3;0.75;0.118095;0.0572102;0.115979;5;0.595389;0.01;1;0.118095;0.05;1;0.01;0;0;20;[[37:12:1]:[37:13:1]:[37:16:1]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-5.8;0.15;1;3;
D;3;H;76;44;-751.47;248.53;0.330725;265.63;134.37;0.505854;5;00000000;7.03333;0.2;6.25;7.03333;0.783333;2.5;0;8;10;3;0.75;0.226488;0.0426983;0.110712;5;0.471274;0.01;1;0.226488;0.05;1;0.01;0;0;20;[[44:5:1]:[44:6:1]:[44:8:1]:[44:10:1]:[44:12:1]:[44:14:1]:[44:15:1]:[44:18:1]:[44:19:2]:[44:20:2]:];10;2;1;20;0;0;0;1;0;0;0;0.25;-5.7;0.6;1.2;10;
D;3;H;76;58;-535.7;244.3;0.456039;276;124;0.449275;5;00000000;6.48333;0.2;6.25;6.48333;0.233333;2.5;0;8;10;3;0.75;0.11504;0.0728267;0.105772;5;0.562861;0.01;1;0.11504;0.05;1;0.01;0;0;20;[[58:16:1]:[58:20:1]:];10;2;1;20;0;0;0;0;0;0;0;0.15;-5.75;0.1;1;2;
D;3;H;76;60;-787.1;212.9;0.270487;332;68;0.204819;5;00000000;7.25;0.2;6.25;7.25;1;2.5;0;8;10;3;0.75;0.0763141;0.0387456;0.0891765;5;0.499726;0.01;1;0.0763141;0.05;1;0.01;0;0;20;[[60:1:2]:[60:2:1]:[60:4:1]:[60:5:1]:[60:6:1]:[60:7:1]:[60:8:1]:[60:9:1]:[60:10:1]:[60:11:1]:[60:13:1]:[60:14:1]:[60:15:1]:[60:16:1]:[60:17:1]:[60:18:1]:[60:20:2]:];10;2;1;20;0;0;0;1;0;0;0;0.25;-5.5;0.95;1.11765;17;
D;3;H;76;72;-778.34;189.66;0.243672;417.5;134.5;0.322156;5;00000000;6.6;0.2;6.25;7.43333;1.18333;2.5;0;8;10;3;0.75;0.076579;0.0485276;0.0316707;5;0.848565;0.01;1;0.076579;0.05;1;0.01;0;15;16;[[72:1:1]:[72:2:1]:[72:3:1]:[72:4:1]:[72:5:1]:[72:6:1]:[72:7:1]:[72:8:1]:[72:9:1]:[72:10:1]:[72:11:1]:[72:12:1]:[72:13:1]:[72:14:1]:[72:15:1]:[72:16:1]:[72:17:1]:[72:18:1]:[72:19:1]:[72:20:2]:];8;2;1;20;0.7;2;0;1;0;1;0;0.25;-5.9;1.05;1.05;20;
D;3;H;76;75;-881.32;230.68;0.261744;296.86;111.14;0.374385;5;00000000;6.61667;0.2;6.25;7.26667;1.01667;2.5;0;8;10;3;0.75;0.122842;0.0464464;0.0451123;5;0.908698;0.01;1;0.122842;0.05;1;0.01;0;3;14;[[75:1:1]:[75:2:1]:[75:3:1]:[75:4:1]:[75:5:1]:[75:6:1]:[75:7:1]:[75:8:1]:[75:9:1]:[75:10:1]:[75:11:1]:[75:12:1]:[75:13:1]:[75:14:1]:[75:15:1]:[75:16:1]:[75:17:1]:[75:18:1]:[75:19:1]:[75:20:1]:];7;2;1;20;0.5;3;0;0.5;0;0.5;0;0.2;-5.9;1;1;20;
D;3;H;76;78;-856.28;311.72;0.36404;434.5;165.5;0.380898;5;00000000;6.65;0.2;6.25;6.65;0.4;2.5;0;8;10;3;0.75;0.0922136;0.0442223;0.0378652;5;0.696146;0.01;1;0.0922136;0.05;1;0.01;1;12;20;[[78:10:1]:[78:11:1]:[78:12:1]:[78:17:1]:[78:19:1]:];10;2;1;20;0.5;0;0;0.5;0;0.5;0;0.2;-5.8;0.25;1;5;
D;3;H;76;81;-599.44;72.56;0.121046;18.84;13.16;0.698514;5;00000000;6.95;0.2;6.25;7.41667;1.16667;2.5;0;8;10;3;0.75;0.124952;0.0285455;0.0347141;5;0.910159;0.01;1;0.124952;0.05;1;0.01;0;11;1;[[81:1:1]:[81:2:1]:[81:3:1]:[81:4:1]:[81:5:1]:[81:6:1]:[81:7:1]:[81:8:1]:[81:9:1]:[81:10:1]:[81:11:1]:[81:12:1]:[81:13:1]:[81:14:1]:[81:15:1]:[81:16:1]:[81:17:1]:[81:18:1]:[81:19:1]:[81:20:2]:];0.5;2;1;20;0.6;9.5;0;1;0;1;0;0.1;-5.95;1.05;1.05;20;
D;3;H;76;89;-1614.27;81.73;0.0506297;578.2;61.8;0.106883;5;00000000;7.28333;0.2;6.25;7.28333;1.03333;2.5;1;8;10;1;0.75;0.0607182;0.0310696;0.0457075;5;0.547128;0.01;1;0.0607182;-0.95;1;0.01;0;10;20;[[89:1:1]:[89:2:1]:[89:3:1]:[89:4:1]:[89:5:1]:[89:6:1]:[89:7:1]:[89:8:1]:[89:9:1]:[89:10:1]:[89:11:1]:[89:12:1]:[89:13:1]:[89:14:1]:[89:15:1]:[89:16:1]:[89:17:1]:[89:18:1]:[89:19:1]:[89:20:2]:];10;2;1;20;0.6;0;0;1;0;0.5;0;0.1;-5.5;1.05;1.05;20;
D;3;H;76;90;-1625.34;270.66;0.166525;365.36;206.64;0.565579;5;00000000;6.53333;0.2;6.25;7.2;0.95;2.5;1;8;10;1;0.75;0.177205;0.0182149;0.0450421;5;0.596897;0.01;1;0.177205;-0.95;1;0.01;0;6;17;[[90:1:1]:[90:2:1]:[90:3:1]:[90:4:1]:[90:5:1]:[90:6:1]:[90:7:1]:[90:8:1]:[90:9:1]:[90:10:1]:[90:11:1]:[90:12:1]:[90:13:1]:[90:14:1]:[90:15:1]:[90:16:1]:[90:17:1]:[90:18:1]:[90:19:1]:[90:20:1]:];8.5;2;1;20;0.7;1.5;0;0.5;0;0.5;18.63;0.1;-5.6;1;1;20;
D;3;H;76;105;-1444.3;115.7;0.080108;449.1;70.9;0.157871;5;00000000;6.65;0.2;6.25;6.65;0.4;2.5;1;8;10;1;0.75;0.120806;0.0387886;0.0448215;5;0.773901;0.01;1;0.120806;-0.95;1;0.01;1;7;20;[[105:4:1]:[105:7:1]:[105:10:1]:[105:13:1]:];10;2;1;20;0.3;0;0;0.5;0;0.5;0;0.1;-5.9;0.2;1;4;
D;3;H;76;106;-1730.18;125.82;0.0727208;636.32;67.68;0.106362;5;00000000;6.45;0.2;6.25;7.33333;1.08333;2.5;1;8;10;1;0.75;0.0244048;0.0537636;0.0825127;5;0.780831;0.01;1;0.0244048;-0.95;1;0.01;0;5;22;[[106:1:1]:[106:2:1]:[106:3:1]:[106:4:1]:[106:5:1]:[106:6:1]:[106:7:1]:[106:8:1]:[106:9:1]:[106:10:1]:[106:11:1]:[106:12:1]:[106:13:1]:[106:14:1]:[106:15:1]:[106:16:1]:[106:17:1]:[106:18:1]:[106:19:1]:[106:20:1]:];11;2;1;20;0.6;-1;0;0.5;0;0.5;0;0.1;-5.75;1;1;20;
D;3;H;76;108;-1755.2;-27.2;-0.0154968;412.85;35.15;0.0851399;5;00000000;7.38333;0.2;6.25;7.38333;1.13333;2.5;1;8;10;1;0.75;0.122262;0.0325437;0.0107021;5;0.460017;0.01;1;0.122262;-0.95;1;0.01;0;9;14;[[108:1:1]:[108:2:1]:[108:3:1]:[108:4:1]:[108:5:1]:[108:6:1]:[108:7:1]:[108:8:1]:[108:9:1]:[108:10:1]:[108:11:1]:[108:12:1]:[108:13:1]:[108:14:1]:[108:15:1]:[108:16:1]:[108:17:1]:[108:18:1]:[108:19:1]:[108:20:2]:];7;2;1;20;0.6;3;0;1;0;0.5;0;0.1;-5.75;1.05;1.05;20;
D;3;H;76;109;-1564.09;187.91;0.12014;427.74;144.26;0.337261;5;00000000;6.81667;0.2;6.25;7.31667;1.06667;2.5;1;8;10;1;0.75;0.0759068;0.0398335;0.066394;5;0.742029;0.01;1;0.0759068;-0.95;1;0.01;0;10;17;[[109:1:1]:[109:2:1]:[109:3:1]:[109:4:1]:[109:5:1]:[109:6:1]:[109:7:1]:[109:8:1]:[109:9:1]:[109:10:1]:[109:11:1]:[109:12:1]:[109:13:1]:[109:14:1]:[109:15:1]:[109:16:1]:[109:17:1]:[109:18:1]:[109:19:1]:[109:20:1]:];8.5;2;1;20;0.7;1.5;0;0.5;0;0.5;0;0.1;-5.75;1;1;20;
D;3;H;76;118;-907.18;220.82;0.243414;182.76;9.24;0.0505581;5;00000000;6.33333;0.2;6.25;7.35;1.1;2.5;0;8;10;3;0.75;0.122609;0.0495601;1;5;0.133597;0.01;1;0.122609;0.05;1;0.01;0;20;6;[[118:1:1]:[118:2:1]:[118:3:1]:[118:4:1]:[118:5:1]:[118:6:1]:[118:7:1]:[118:8:1]:[118:9:1]:[118:10:1]:[118:11:1]:[118:12:1]:[118:13:1]:[118:14:1]:[118:15:1]:[118:16:1]:[118:17:1]:[118:18:1]:[118:19:1]:[118:20:1]:];3;2;1;20;0.7;7;0;0;0;1;0;0.2;-5.75;1;1;20;
D;4;H;0;23;-1122.83;477.17;0.424971;315.87;84.13;0.266344;5;00000000;5.25;0.2;5;5.25;0.25;2.5;0;8;10;3;0.75;0.133178;0.001;0.101647;5;0.466783;0.01;1;0.133178;0.05;1;0.01;0;0;20;[[23:5:1]:[23:6:1]:[23:7:1]:[23:15:1]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-5.85;0.2;1;4;
D;4;H;0;24;-1249.56;350.44;0.280451;321.56;78.44;0.243936;5;00000000;5.3;0.2;5;5.31667;0.316667;2.5;0;8;10;3;0.75;0.125438;0.0389422;0.140115;5;0.586762;0.01;1;0.125438;0.05;1;0.01;0;0;20;[[24:9:1]:[24:10:1]:[24:12:1]:[24:15:1]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-5.65;0.2;1;4;
D;4;H;0;29;-1088.72;511.28;0.469616;252.2;147.8;0.586043;5;00000000;5.13333;0.2;5;5.13333;0.133333;2.5;0;8;10;3;0.75;0.167797;0.0423653;0.0951728;5;0.492031;0.01;1;0.167797;0.05;1;0.01;0;0;20;[[29:13:1]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-5.55;0.05;1;1;
D;4;H;0;34;-1050.43;469.57;0.447026;360.25;79.75;0.221374;5;00000000;5.23333;0.2;5.00042;5.25;0.249579;2.5;0;8;10;3;0.75;0.0631109;0.0500314;0.145052;5;0.697862;0.01;1;0.0631109;0.05;1;0.01;0;0;20;[[34:5:1]:[34:11:1]:[34:18:1]:];10;2;1;20;0.1;0;0;0;0;0;0;0.2;-5.45;0.15;1;3;
D;4;H;0;38;-1249.22;390.78;0.312819;319.9;120.1;0.37543;5;00000000;5.25;0.2;5;5.26667;0.266667;2.5;0;8;10;3;0.75;0.0613762;0.0647677;0.120395;5;0.680452;0.01;1;0.0613762;0.05;1;0.01;0;0;20;[[38:3:1]:[38:15:1]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;-5.6;0.1;1;2;
D;4;H;0;45;-1207.83;532.17;0.4406;323.5;116.5;0.360124;5;00000000;5.26667;0.2;5;5.28333;0.283333;2.5;0;8;10;3;0.75;0.119908;0.0468452;0.0653074;5;0.61212;0.01;1;0.119908;0.05;1;0.01;0;0;20;[[45:15:1]:[45:16:1]:[45:18:1]:];10;2;1;20;0.1;0;0;0;0;0;0;0.2;-5.7;0.15;1;3;
D;4;H;0;55;-1075.52;524.48;0.487652;268.6;131.4;0.489203;5;00000000;5.15;0.2;5;5.15;0.15;2.5;0;8;10;3;0.75;0.0879841;0.0619587;0.107432;5;0.682596;0.01;1;0.0879841;0.05;1;0.01;0;0;20;[[55:16:1]:];10;2;1;20;0;0;0;0;0;0;0;0.15;-5.75;0.05;1;1;
D;4;H;0;66;-2140.92;579.08;0.270482;538.3;141.7;0.263236;5;00000000;5.53333;0.2;5;5.53333;0.533333;2.5;0;8;10;3;0.75;0;0.0697809;0.0578084;5;0.805239;0.01;1;0;0.05;1;0.01;1;4;20;[[66:4:1]:[66:11:1]:[66:12:1]:[66:13:1]:[66:17:1]:[66:19:1]:[66:20:1]:];10;2;1;20;0.7;0;0;0.5;0;0.5;0;0.25;-5.6;0.35;1;7;
D;4;H;0;77;-1534.2;737.8;0.480902;358.22;185.78;0.51862;5;00000000;5.3;0.2;5;5.31667;0.316667;2.5;0;8;10;3;0.75;0.100511;0.0395048;0.0906504;5;0.826314;0.01;1;0.100511;0.05;1;0.01;0;0;17;[[77:5:1]:[77:6:1]:[77:11:1]:[77:12:1]:[77:16:1]:[77:17:1]:];8.5;2;1;20;0.6;1.5;0;1;0;0.5;0;0.3;-5.6;0.3;1;6;
D;4;H;0;107;-1759.17;548.83;0.311982;461.25;178.75;0.387534;5;00000000;5.28333;0.2;5;5.28333;0.283333;2.5;1;8;10;1;0.75;0.0531507;0.0311174;0.0747917;5;0.638585;0.01;1;0.0531507;-0.95;1;0.01;1;8;20;[[107:8:1]:[107:9:1]:[107:10:1]:[107:11:1]:[107:12:1]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.1;-5.85;0.25;1;5;
D;4;H;0;110;-2216.95;343.05;0.15474;470.4;169.6;0.360544;5;00000000;5.18333;0.2;5;5.18333;0.183333;2.5;1;8;10;1;0.75;0.0206991;0.0516197;0.0546598;5;0.520967;0.01;1;0.0206991;-0.95;1;0.01;1;7;20;[[110:5:1]:[110:7:1]:[110:8:1]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.1;-5.55;0.15;1;3;
D;4;H;0;114;-1552.23;467.77;0.301354;425.75;154.25;0.362302;5;00000000;5.13333;0.2;5;5.13333;0.133333;2.5;0;8;10;3;0.75;0.114644;0.038012;1;5;0.206495;0.01;1;0.114644;0.05;1;0.01;1;12;25;[[114:8:1]:[114:10:1]:];12.5;2;1;20;0.2;-2.5;0;0;0;1;0;0.2;-5.65;0.1;1;2;
D;4;H;0;119;-1634.93;533.07;0.326051;387.7;172.3;0.444416;5;00000000;5.11667;0.2;5;5.13333;0.133333;2.5;0;8;10;3;0.75;0.105748;0.0441169;1;5;0.257974;0.01;1;0.105748;0.05;1;0.01;1;3;20;[[119:10:1]:];10;2;1;20;0.4;0;0;0;0;1;0;0.15;-5.65;0.05;1;1;
D;4;H;2;67;-2228.3;491.7;0.220661;596.3;83.7;0.140366;5;00000000;5.33333;0.2;5.03975;5.33333;0.293579;2.5;0;8;10;3;0.75;0.10014;0.0376881;0.0857502;5;0.806082;0.01;1;0.10014;0.05;1;0.01;0;0;20;[[67:3:1]:[67:13:1]:[67:15:1]:];10;2;1;20;0.7;0;0;0;0;0;0;0.2;-5.6;0.15;1;3;
D;4;H;3;86;-2295.08;264.92;0.11543;536.48;103.52;0.192962;5;00000000;5.68333;0.2;5.06528;5.68333;0.61805;2.5;1;8;10;1;0.75;0.1249;0.06231;0.046619;5;0.529751;0.01;1;0.1249;-0.95;1;0.01;0;0;20;[[86:2:1]:[86:3:1]:[86:4:1]:[86:6:1]:[86:11:1]:[86:12:1]:[86:14:1]:[86:15:1]:[86:16:1]:[86:18:2]:[86:20:1]:];10;2;1;20;0.6;0;0;0.5;0;0;0;0.1;-5.5;0.6;1.09091;11;
D;4;H;4;56;-1614.55;465.45;0.288285;383.55;136.45;0.355755;5;00000000;5.48333;0.2;5.07161;5.48333;0.411724;2.5;0;8;10;3;0.75;0.0857031;0.0504399;0.0876518;5;0.459527;0.01;1;0.0857031;0.05;1;0.01;0;0;20;[[56:4:1]:[56:11:1]:[56:14:1]:[56:17:2]:[56:19:1]:];10;2;1;20;0.3;0;0;0;0;0;0;0.25;-5.5;0.3;1.2;5;
D;4;H;6;70;-1925.7;634.3;0.329387;404.1;235.9;0.583766;5;00000000;5.23333;0.2;5.09841;5.23333;0.134919;2.5;0;8;10;3;0.75;0.0316128;0.0440642;0.0617126;5;0.867648;0.01;1;0.0316128;0.05;1;0.01;0;0;20;[[70:8:1]:[70:11:1]:];10;2;1;20;0.6;0;0;0;0;0;0;0.2;-5.7;0.1;1;2;
D;4;H;7;117;-1345.77;334.23;0.248356;309.62;170.38;0.550287;5;00000000;5.33333;0.2;5.11327;5.35;0.236734;2.5;0;8;10;3;0.75;0.115376;0.0455707;1;5;0.216875;0.01;1;0.115376;0.05;1;0.01;1;8;20;[[117:9:1]:[117:10:1]:[117:12:1]:];10;2;1;20;0.2;0;0;0;0;1;0;0.2;-5.7;0.15;1;3;
D;4;H;8;92;-1912.16;487.84;0.255125;439.2;160.8;0.36612;5;00000000;5.25;0.2;5.12816;5.25;0.121837;2.5;1;8;10;1;0.75;0.13142;0.0347149;0.000506099;5;0.674191;0.01;1;0.13142;-0.95;1;0.01;1;13;20;[[92:12:1]:[92:13:1]:];10;2;1;20;0.5;0;0;0.5;0;0.5;0;0.1;-5.55;0.1;1;2;
D;4;H;9;102;-2181.78;218.22;0.100019;499.4;100.6;0.201442;5;00000000;5.3;0.2;5.14149;5.3;0.158506;2.5;1;8;10;1;0.75;0.0813486;0.0391378;0.0521628;5;0.426238;0.01;1;0.0813486;-0.95;1;0.01;0;0;20;[[102:11:1]:[102:15:1]:];10;2;1;20;0.5;0;0;0;0;0;0;0.1;-5.85;0.1;1;2;
