IDBuyer;run;r;Day;r;Hour;r;r;Seller;r;Buyer;r;Prod;Qte/dem;QualID;r;FinPrice;r;TransPrice;r;StdPrice;suply/demand;ProdPrice;sup2/dem2;Age;r;Qty;margStdPr;Quality;QualAdmId;IDAdmin;AdminPrice;Hour;supply;NewOffer;margBuyer;margSeller;VmargBuyer;VmargSeller;dem2;sup2;sup/dem;qty/dem;qty/off;BuyType;TypeXP;Idbuyer;dertrans
200065;;D;20;H;2;Trans;From;3;To;65;Pr;0;Qual;2;FinPrice;28;Price;18,43;StdPrice;23,42;BuyPrice;14,76;Age;0;Qty;10;Qual;0,551323;1;200100;24,2907;0;280;150;0,519262073;0,248644986;5,192620727;2,486449864;230;312;1,4;0,043478261;0,032051282;R;XP4;200165;10
200060;;D;20;H;4;Trans;From;7;To;60;Pr;1;Qual;4;FinPrice;36;Price;33,35;StdPrice;34,35;BuyPrice;21,32;Age;0;Qty;10;Qual;0,87897;2;201200;26,31;0;303;234;0,07946027;0,564258912;0,794602699;5,642589118;50;374;7,5;0,2;0,026737968;R;XP4;201260;10
200065;;D;20;H;5;Trans;From;15;To;65;Pr;2;Qual;1;FinPrice;28;Price;19,62;StdPrice;25,32;BuyPrice;16,47;Age;1;Qty;10;Qual;0,408372;1;202100;23,1195;10;844;304;0,427115189;0,191256831;4,271151886;1,912568306;230;817;3,6;0,043478261;0,012239902;R;XP4;202165;10
200057;;D;20;H;5;Trans;From;17;To;57;Pr;0;Qual;5;FinPrice;32;Price;22,3;StdPrice;32,44;BuyPrice;18,32;Age;0;Qty;10;Qual;0,719945;2;200200;27,0647;10;383;383;0,434977578;0,217248908;4,349775785;2,172489083;70;387;5,5;0,142857143;0,025839793;R;XP4;200257;110
200060;;D;20;H;8;Trans;From;3;To;60;Pr;0;Qual;2;FinPrice;28;Price;18,39;StdPrice;23,42;BuyPrice;14,76;Age;0;Qty;10;Qual;0,551323;1;200100;24,2907;10;280;150;0,522566612;0,245934959;5,225666123;2,459349593;230;312;1,4;0,043478261;0,032051282;R;XP4;200160;10
200060;;D;20;H;9;Trans;From;4;To;60;Pr;2;Qual;1;FinPrice;28;Price;17,86;StdPrice;21,2;BuyPrice;15,74;Age;1;Qty;2;Qual;0,404646;1;202100;23,1195;10;844;304;0,56774916;0,134688691;1,13549832;0,269377382;230;817;3,6;0,008695652;0,00244798;R;XP4;202160;10
200060;;D;20;H;10;Trans;From;4;To;60;Pr;2;Qual;1;FinPrice;28;Price;17,86;StdPrice;22,81;BuyPrice;18,37;Age;2;Qty;8;Qual;0,413451;1;202100;23,1195;10;844;304;0,56774916;-0,027762657;4,541993281;-0,222101252;230;817;3,6;0,034782609;0,009791922;R;XP4;202160;10
200054;;D;20;H;11;Trans;From;3;To;54;Pr;0;Qual;2;FinPrice;28;Price;18,43;StdPrice;23,42;BuyPrice;14,76;Age;0;Qty;5;Qual;0,551323;1;200100;24,2907;10;280;150;0,519262073;0,248644986;2,596310364;1,243224932;230;312;1,4;0,02173913;0,016025641;R;XP4;200154;20
200057;;D;20;H;13;Trans;From;2;To;57;Pr;1;Qual;1;FinPrice;24;Price;21,21;StdPrice;51,07;BuyPrice;20,14;Age;2;Qty;1;Qual;0,263214;0;201000;22,8363;10;121;0;0,131541726;0,053128103;0,131541726;0,053128103;220;105;0,5;0,004545455;0,00952381;R;XP4;201057;110
200054;;D;20;H;14;Trans;From;7;To;54;Pr;1;Qual;4;FinPrice;36;Price;33,5;StdPrice;34,35;BuyPrice;21,32;Age;0;Qty;10;Qual;0,87897;2;201200;26,31;10;303;234;0,074626866;0,571294559;0,746268657;5,712945591;50;374;7,5;0,2;0,026737968;R;XP4;201254;20
200063;;D;20;H;15;Trans;From;20;To;63;Pr;2;Qual;2;FinPrice;28;Price;19,21;StdPrice;21,93;BuyPrice;15,52;Age;1;Qty;10;Qual;0,448433;1;202100;23,1195;20;844;304;0,45757418;0,237757732;4,575741801;2,37757732;230;817;3,6;0,043478261;0,012239902;R;XP4;202163;90
200054;;D;20;H;16;Trans;From;6;To;54;Pr;2;Qual;1;FinPrice;32;Price;18,95;StdPrice;22,65;BuyPrice;18,95;Age;1;Qty;10;Qual;0,61901;1;202100;23,1195;20;844;304;0,688654354;0;6,886543536;0;230;817;3,6;0,043478261;0,012239902;R;XP4;202154;20
200054;;D;20;H;18;Trans;From;3;To;54;Pr;0;Qual;2;FinPrice;28;Price;18,43;StdPrice;27,04;BuyPrice;17,69;Age;0;Qty;5;Qual;0,627839;1;200100;24,2907;20;280;150;0,519262073;0,041831543;2,596310364;0,209157716;230;312;1,4;0,02173913;0,016025641;R;XP4;200154;20
200053;;D;20;H;25;Trans;From;15;To;53;Pr;2;Qual;2;FinPrice;32;Price;18,97;StdPrice;19,17;BuyPrice;14,48;Age;0;Qty;10;Qual;0,75728;2;202200;23,8665;30;404;332;0,686874012;0,310082873;6,868740116;3,100828729;70;420;6;0,142857143;0,023809524;N;XP4;202253;30
200053;;D;20;H;26;Trans;From;15;To;53;Pr;1;Qual;2;FinPrice;36;Price;33,59;StdPrice;34,34;BuyPrice;17,13;Age;0;Qty;10;Qual;0,806222;2;201200;26,31;30;303;234;0,071747544;0,960887332;0,717475439;9,608873322;50;374;7,5;0,2;0,026737968;N;XP4;201253;30
200056;;D;20;H;27;Trans;From;2;To;56;Pr;2;Qual;4;FinPrice;36;Price;21,49;StdPrice;25,18;BuyPrice;17,35;Age;0;Qty;10;Qual;0,900959;2;202200;23,8665;30;404;332;0,675197766;0,238616715;6,751977664;2,386167147;70;420;6;0,142857143;0,023809524;R;XP4;202256;200
200053;;D;20;H;28;Trans;From;11;To;53;Pr;0;Qual;4;FinPrice;32;Price;22,24;StdPrice;22,47;BuyPrice;17,89;Age;0;Qty;10;Qual;0,756733;2;200200;27,0647;30;383;383;0,438848921;0,243152599;4,388489209;2,431525992;70;387;5,5;0,142857143;0,025839793;N;XP4;200253;30
200055;;D;20;H;32;Trans;From;6;To;55;Pr;2;Qual;2;FinPrice;36;Price;23,66;StdPrice;22,08;BuyPrice;20,3;Age;0;Qty;10;Qual;0,811398;2;202200;23,8665;30;404;332;0,521555368;0,165517241;5,215553677;1,655172414;70;420;6;0,142857143;0,023809524;R;XP4;202255;40
200055;;D;20;H;33;Trans;From;7;To;55;Pr;1;Qual;4;FinPrice;36;Price;33,5;StdPrice;34,35;BuyPrice;21,32;Age;0;Qty;10;Qual;0,87897;2;201200;26,31;30;303;234;0,074626866;0,571294559;0,746268657;5,712945591;50;374;7,5;0,2;0,026737968;R;XP4;201255;40
200055;;D;20;H;37;Trans;From;8;To;55;Pr;0;Qual;4;FinPrice;32;Price;21,91;StdPrice;22,95;BuyPrice;18,84;Age;0;Qty;10;Qual;0,935984;2;200200;27,0647;40;383;383;0,46052031;0,162951168;4,605203104;1,629511677;70;387;5,5;0,142857143;0,025839793;R;XP4;200255;40
200048;;D;20;H;38;Trans;From;8;To;48;Pr;0;Qual;4;FinPrice;32;Price;22,89;StdPrice;22,95;BuyPrice;18,84;Age;0;Qty;10;Qual;0,935984;2;200200;27,0647;40;383;383;0,397990389;0,214968153;3,979903888;2,149681529;70;387;5,5;0,142857143;0,025839793;N;XP4;200248;50
200047;;D;20;H;41;Trans;From;18;To;47;Pr;1;Qual;6;FinPrice;32;Price;20,97;StdPrice;21,19;BuyPrice;16,08;Age;0;Qty;10;Qual;0,666784;2;201200;26,31;40;303;234;0,525989509;0,304104478;5,259895088;3,041044776;50;374;7,5;0,2;0,026737968;N;XP4;201247;60
200066;;D;20;H;41;Trans;From;2;To;66;Pr;2;Qual;3;FinPrice;32;Price;21,01;StdPrice;33,74;BuyPrice;17,89;Age;1;Qty;10;Qual;0,717057;2;202200;23,8665;40;404;332;0,523084246;0,174399106;5,230842456;1,743991056;70;420;6;0,142857143;0,023809524;R;XP4;202266;40
200048;;D;20;H;42;Trans;From;14;To;48;Pr;1;Qual;4;FinPrice;32;Price;22,55;StdPrice;23,08;BuyPrice;19,85;Age;1;Qty;9;Qual;0,733233;2;201200;26,31;40;303;234;0,419068736;0,136020151;3,771618625;1,22418136;50;374;7,5;0,18;0,024064171;N;XP4;201248;50
200052;;D;20;H;42;Trans;From;4;To;52;Pr;0;Qual;2;FinPrice;32;Price;21,02;StdPrice;21,09;BuyPrice;15,12;Age;0;Qty;10;Qual;0,722078;2;200200;27,0647;40;383;383;0,522359657;0,39021164;5,223596575;3,902116402;70;387;5,5;0,142857143;0,025839793;N;XP4;200252;50
200023;;D;20;H;43;Trans;From;4;To;23;Pr;2;Qual;0;FinPrice;20;Price;18,02;StdPrice;18,21;BuyPrice;15,59;Age;2;Qty;10;Qual;0,13871;0;202000;20,8368;40;375;0;0,109877913;0,155869147;1,098779134;1,558691469;200;392;2;0,05;0,025510204;B;XP4;202023;50
200023;;D;20;H;43;Trans;From;4;To;23;Pr;0;Qual;0;FinPrice;20;Price;18,05;StdPrice;18,1;BuyPrice;17,16;Age;1;Qty;10;Qual;0,177347;0;200000;19,0471;40;107;0;0,108033241;0,051864802;1,08033241;0,518648019;200;130;0,7;0,05;0,076923077;B;XP4;200023;50
200052;;D;20;H;44;Trans;From;12;To;52;Pr;1;Qual;3;FinPrice;36;Price;22,69;StdPrice;22,69;BuyPrice;19,07;Age;0;Qty;10;Qual;0,866329;2;201200;26,31;40;303;234;0,586602027;0,189826953;5,866020273;1,898269533;50;374;7,5;0,2;0,026737968;N;XP4;201252;50
200066;;D;20;H;44;Trans;From;17;To;66;Pr;0;Qual;5;FinPrice;32;Price;23,39;StdPrice;32,44;BuyPrice;18,32;Age;0;Qty;10;Qual;0,719945;2;200200;27,0647;40;383;383;0,368106028;0,276746725;3,681060282;2,767467249;70;387;5,5;0,142857143;0,025839793;R;XP4;200266;40
200043;;D;20;H;45;Trans;From;18;To;43;Pr;2;Qual;6;FinPrice;32;Price;19,65;StdPrice;20,01;BuyPrice;16,92;Age;0;Qty;8;Qual;0,664998;1;202100;23,1195;50;844;304;0,628498728;0,161347518;5,027989822;1,290780142;230;817;3,6;0,034782609;0,009791922;N;XP4;202143;60
200043;;D;20;H;45;Trans;From;18;To;43;Pr;1;Qual;6;FinPrice;32;Price;20,96;StdPrice;21,19;BuyPrice;16,08;Age;0;Qty;1;Qual;0,666784;2;201200;26,31;50;303;234;0,526717557;0,303482587;0,526717557;0,303482587;50;374;7,5;0,02;0,002673797;N;XP4;201243;60
200048;;D;20;H;45;Trans;From;2;To;48;Pr;2;Qual;4;FinPrice;36;Price;25,18;StdPrice;25,18;BuyPrice;17,35;Age;0;Qty;10;Qual;0,900959;2;202200;23,8665;50;404;332;0,429706116;0,45129683;4,29706116;4,5129683;70;420;6;0,142857143;0,023809524;N;XP4;202248;50
200052;;D;20;H;46;Trans;From;15;To;52;Pr;2;Qual;2;FinPrice;32;Price;19,17;StdPrice;19,17;BuyPrice;14,48;Age;0;Qty;7;Qual;0,75728;2;202200;23,8665;50;404;332;0,669274909;0,323895028;4,684924361;2,267265193;70;420;6;0,1;0,016666667;N;XP4;202252;50
200040;;D;20;H;46;Trans;From;4;To;40;Pr;2;Qual;1;FinPrice;24;Price;18,02;StdPrice;19,02;BuyPrice;14,04;Age;1;Qty;10;Qual;0,256586;0;202000;20,8368;50;375;0;0,331853496;0,283475783;3,318534961;2,834757835;200;392;2;0,05;0,025510204;B;XP4;202040;230
200052;;D;20;H;48;Trans;From;7;To;52;Pr;2;Qual;3;FinPrice;32;Price;20,46;StdPrice;20,46;BuyPrice;17,06;Age;0;Qty;3;Qual;0,768122;2;202200;23,8665;50;404;332;0,56402737;0,1992966;1,692082111;0,597889801;70;420;6;0,042857143;0,007142857;N;XP4;202252;50
200043;;D;20;H;48;Trans;From;11;To;43;Pr;0;Qual;4;FinPrice;32;Price;21,55;StdPrice;22,47;BuyPrice;17,89;Age;0;Qty;7;Qual;0,756733;2;200200;27,0647;50;383;383;0,484918794;0,204583566;3,394431555;1,432084964;70;387;5,5;0,1;0,018087855;N;XP4;200243;60
200048;;D;20;H;48;Trans;From;12;To;48;Pr;1;Qual;2;FinPrice;32;Price;22,78;StdPrice;23,02;BuyPrice;19,74;Age;1;Qty;1;Qual;0,733233;2;201200;26,31;50;303;234;0,404741001;0,154002026;0,404741001;0,154002026;50;374;7,5;0,02;0,002673797;N;XP4;201248;50
200039;;D;20;H;50;Trans;From;7;To;39;Pr;1;Qual;2;FinPrice;24;Price;19,08;StdPrice;19,28;BuyPrice;15,43;Age;0;Qty;10;Qual;0,492433;1;201100;23,1475;50;353;149;0,257861635;0,236552171;2,578616352;2,365521711;230;279;1,2;0,043478261;0,035842294;B;XP4;201139;80
200023;;D;20;H;51;Trans;From;7;To;23;Pr;1;Qual;0;FinPrice;20;Price;18,84;StdPrice;19,14;BuyPrice;15,43;Age;1;Qty;10;Qual;0,136271;0;201000;22,8363;50;121;0;0,061571125;0,220998056;0,615711253;2,209980557;220;105;0,5;0,045454545;0,095238095;B;XP4;201023;50
200037;;D;20;H;55;Trans;From;18;To;37;Pr;1;Qual;4;FinPrice;24;Price;19,32;StdPrice;19,52;BuyPrice;15,91;Age;1;Qty;10;Qual;0,446024;1;201100;23,1475;60;353;149;0,242236025;0,21433061;2,422360248;2,143306097;230;279;1,2;0,043478261;0,035842294;B;XP4;201137;80
200047;;D;20;H;55;Trans;From;19;To;47;Pr;2;Qual;1;FinPrice;32;Price;20,5;StdPrice;20,58;BuyPrice;17,31;Age;0;Qty;10;Qual;0,737969;2;202200;23,8665;60;404;332;0,56097561;0,18428654;5,609756098;1,842865396;70;420;6;0,142857143;0,023809524;N;XP4;202247;60
200043;;D;20;H;55;Trans;From;10;To;43;Pr;2;Qual;4;FinPrice;32;Price;19,85;StdPrice;19,85;BuyPrice;16,6;Age;0;Qty;2;Qual;0,607867;1;202100;23,1195;60;844;304;0,61209068;0,195783133;1,22418136;0,391566265;230;817;3,6;0,008695652;0,00244798;N;XP4;202143;60
200035;;D;20;H;56;Trans;From;4;To;35;Pr;2;Qual;0;FinPrice;20;Price;18,02;StdPrice;18,21;BuyPrice;15,59;Age;2;Qty;9;Qual;0,13871;0;202000;20,8368;60;375;0;0,109877913;0,155869147;0,988901221;1,402822322;200;392;2;0,045;0,022959184;B;XP4;202035;90
200035;;D;20;H;56;Trans;From;4;To;35;Pr;0;Qual;0;FinPrice;20;Price;18,01;StdPrice;18,1;BuyPrice;17,16;Age;1;Qty;10;Qual;0,177347;0;200000;19,0471;60;107;0;0,11049417;0,0495338;1,104941699;0,495337995;200;130;0,7;0,05;0,076923077;B;XP4;200035;90
200043;;D;20;H;57;Trans;From;9;To;43;Pr;1;Qual;2;FinPrice;32;Price;21,18;StdPrice;21,4;BuyPrice;16,5;Age;0;Qty;9;Qual;0,686951;2;201200;26,31;60;303;234;0,510859301;0,283636364;4,597733711;2,552727273;50;374;7,5;0,18;0,024064171;N;XP4;201243;60
200043;;D;20;H;57;Trans;From;9;To;43;Pr;0;Qual;2;FinPrice;32;Price;21,68;StdPrice;21,9;BuyPrice;16,75;Age;0;Qty;3;Qual;0,848339;2;200200;27,0647;60;383;383;0,47601476;0,294328358;1,42804428;0,882985075;70;387;5,5;0,042857143;0,007751938;N;XP4;200243;60
200062;;D;20;H;58;Trans;From;14;To;62;Pr;2;Qual;5;FinPrice;36;Price;21,43;StdPrice;35,38;BuyPrice;19,01;Age;0;Qty;10;Qual;0,937221;2;202200;23,8665;60;404;332;0,679888007;0,12730142;6,798880075;1,273014203;70;420;6;0,142857143;0,023809524;R;XP4;202262;200
200046;;D;20;H;58;Trans;From;9;To;46;Pr;1;Qual;2;FinPrice;32;Price;21,18;StdPrice;21,4;BuyPrice;16,5;Age;0;Qty;10;Qual;0,686951;2;201200;26,31;60;303;234;0,510859301;0,283636364;5,108593012;2,836363636;50;374;7,5;0,2;0,026737968;N;XP4;201246;60
200046;;D;20;H;59;Trans;From;9;To;46;Pr;0;Qual;2;FinPrice;36;Price;21,9;StdPrice;21,9;BuyPrice;16,75;Age;0;Qty;10;Qual;0,848339;2;200200;27,0647;60;383;383;0,643835616;0,307462687;6,438356164;3,074626866;70;387;5,5;0,142857143;0,025839793;N;XP4;200246;60
200047;;D;20;H;59;Trans;From;4;To;47;Pr;0;Qual;2;FinPrice;32;Price;21,09;StdPrice;21,09;BuyPrice;15,12;Age;0;Qty;10;Qual;0,722078;2;200200;27,0647;60;383;383;0,51730678;0,39484127;5,173067805;3,948412698;70;387;5,5;0,142857143;0,025839793;N;XP4;200247;60
200059;;D;20;H;59;Trans;From;17;To;59;Pr;0;Qual;5;FinPrice;28;Price;19,53;StdPrice;32,44;BuyPrice;18,32;Age;0;Qty;9;Qual;0,719945;2;200200;27,0647;60;383;383;0,433691756;0,066048035;3,903225806;0,594432314;70;387;5,5;0,128571429;0,023255814;R;XP4;200259;90
200037;;D;20;H;59;Trans;From;6;To;37;Pr;2;Qual;0;FinPrice;20;Price;17,52;StdPrice;17,98;BuyPrice;15,14;Age;3;Qty;10;Qual;0,0923038;0;202000;20,8368;60;375;0;0,141552511;0,157199472;1,415525114;1,571994716;200;392;2;0,05;0,025510204;B;XP4;202037;80
200059;;D;20;H;61;Trans;From;15;To;59;Pr;1;Qual;2;FinPrice;32;Price;23,79;StdPrice;34,34;BuyPrice;17,13;Age;0;Qty;6;Qual;0,806222;2;201200;26,31;60;303;234;0,345102984;0,388791594;2,070617907;2,332749562;50;374;7,5;0,12;0,016042781;R;XP4;201259;90
200046;;D;20;H;61;Trans;From;15;To;46;Pr;2;Qual;2;FinPrice;32;Price;18,97;StdPrice;20,7;BuyPrice;17,55;Age;0;Qty;10;Qual;0,795467;2;202200;23,8665;60;404;332;0,686874012;0,080911681;6,868740116;0,809116809;70;420;6;0,142857143;0,023809524;N;XP4;202246;60
200059;;D;20;H;65;Trans;From;4;To;59;Pr;2;Qual;1;FinPrice;28;Price;18,32;StdPrice;22,81;BuyPrice;18,37;Age;2;Qty;10;Qual;0,413451;1;202100;23,1195;70;844;304;0,528384279;-0,002721829;5,283842795;-0,027218291;230;817;3,6;0,043478261;0,012239902;R;XP4;202159;90
200039;;D;20;H;67;Trans;From;19;To;39;Pr;2;Qual;0;FinPrice;20;Price;18,36;StdPrice;19,32;BuyPrice;17,82;Age;3;Qty;10;Qual;0,23705;0;202000;20,8368;70;375;0;0,089324619;0,03030303;0,893246187;0,303030303;200;392;2;0,05;0,025510204;B;XP4;202039;80
200064;;D;20;H;68;Trans;From;2;To;64;Pr;2;Qual;3;FinPrice;32;Price;21,04;StdPrice;33,74;BuyPrice;17,89;Age;1;Qty;10;Qual;0,717057;2;202200;23,8665;70;404;332;0,520912548;0,17607602;5,209125475;1,760760201;70;420;6;0,142857143;0,023809524;R;XP4;202264;70
200063;;D;20;H;69;Trans;From;17;To;63;Pr;0;Qual;6;FinPrice;28;Price;20,06;StdPrice;39,44;BuyPrice;17,05;Age;0;Qty;10;Qual;0,816674;2;200200;27,0647;70;383;383;0,395812562;0,176539589;3,958125623;1,765395894;70;387;5,5;0,142857143;0,025839793;R;XP4;200263;90
200064;;D;20;H;70;Trans;From;12;To;64;Pr;1;Qual;2;FinPrice;32;Price;23,94;StdPrice;23,02;BuyPrice;19,74;Age;1;Qty;10;Qual;0,733233;2;201200;26,31;70;303;234;0,336675021;0,212765957;3,366750209;2,127659574;50;374;7,5;0,2;0,026737968;R;XP4;201264;70
200045;;D;20;H;71;Trans;From;5;To;45;Pr;0;Qual;1;FinPrice;36;Price;22,12;StdPrice;22,35;BuyPrice;17,64;Age;0;Qty;10;Qual;0,921735;2;200200;27,0647;70;383;383;0,627486438;0,253968254;6,274864376;2,53968254;70;387;5,5;0,142857143;0,025839793;N;XP4;200245;80
200045;;D;20;H;74;Trans;From;18;To;45;Pr;1;Qual;7;FinPrice;32;Price;21,04;StdPrice;21,26;BuyPrice;16,21;Age;0;Qty;10;Qual;0,710919;2;201200;26,31;70;303;234;0,520912548;0,29796422;5,209125475;2,979642196;50;374;7,5;0,2;0,026737968;N;XP4;201245;80
200035;;D;20;H;75;Trans;From;3;To;35;Pr;1;Qual;2;FinPrice;24;Price;19,01;StdPrice;19,25;BuyPrice;15,36;Age;1;Qty;10;Qual;0,540674;1;201100;23,1475;80;353;149;0,262493425;0,237630208;2,624934245;2,376302083;230;279;1,2;0,043478261;0,035842294;B;XP4;201135;90
200045;;D;20;H;76;Trans;From;10;To;45;Pr;2;Qual;4;FinPrice;32;Price;19,82;StdPrice;19,85;BuyPrice;16,6;Age;0;Qty;10;Qual;0,607867;1;202100;23,1195;80;844;304;0,614530777;0,193975904;6,14530777;1,939759036;230;817;3,6;0,043478261;0,012239902;N;XP4;202145;80
200050;;D;20;H;77;Trans;From;10;To;50;Pr;2;Qual;4;FinPrice;32;Price;19,6;StdPrice;19,85;BuyPrice;16,6;Age;0;Qty;10;Qual;0,607867;1;202100;23,1195;80;844;304;0,632653061;0,180722892;6,326530612;1,807228916;230;817;3,6;0,043478261;0,012239902;N;XP4;202150;90
200039;;D;20;H;77;Trans;From;8;To;39;Pr;0;Qual;0;FinPrice;20;Price;17,55;StdPrice;18,47;BuyPrice;17,9;Age;1;Qty;10;Qual;0,168591;0;200000;19,0471;80;107;0;0,13960114;-0,019553073;1,396011396;-0,195530726;200;130;0,7;0,05;0,076923077;B;XP4;200039;80
200050;;D;20;H;82;Trans;From;5;To;50;Pr;0;Qual;1;FinPrice;32;Price;22,27;StdPrice;22,35;BuyPrice;17,64;Age;0;Qty;10;Qual;0,921735;2;200200;27,0647;80;383;383;0,436910642;0,262471655;4,369106421;2,624716553;70;387;5,5;0,142857143;0,025839793;N;XP4;200250;90
200037;;D;20;H;83;Trans;From;3;To;37;Pr;0;Qual;1;FinPrice;24;Price;18,2;StdPrice;18,21;BuyPrice;17,38;Age;1;Qty;10;Qual;0,329614;0;200000;19,0471;80;107;0;0,318681319;0,047180667;3,186813187;0,471806674;200;130;0,7;0,05;0,076923077;B;XP4;200037;80
200057;;D;20;H;83;Trans;From;3;To;57;Pr;1;Qual;2;FinPrice;24;Price;19,19;StdPrice;19,25;BuyPrice;15,36;Age;1;Qty;8;Qual;0,540674;1;201100;23,1475;80;353;149;0,250651381;0,249348958;2,005211047;1,994791667;230;279;1,2;0,034782609;0,028673835;R;XP4;201157;110
200050;;D;20;H;85;Trans;From;18;To;50;Pr;1;Qual;4;FinPrice;28;Price;19,32;StdPrice;19,52;BuyPrice;15,91;Age;1;Qty;5;Qual;0,446024;1;201100;23,1475;90;353;149;0,449275362;0,21433061;2,246376812;1,071653048;230;279;1,2;0,02173913;0,017921147;N;XP4;201150;90
200030;;D;20;H;86;Trans;From;8;To;30;Pr;0;Qual;0;FinPrice;20;Price;18,02;StdPrice;18,47;BuyPrice;17,9;Age;1;Qty;10;Qual;0,168591;0;200000;19,0471;90;107;0;0,109877913;0,006703911;1,098779134;0,067039106;200;130;0,7;0,05;0,076923077;B;XP4;200030;130
200059;;D;20;H;86;Trans;From;4;To;59;Pr;0;Qual;3;FinPrice;28;Price;22,06;StdPrice;22,06;BuyPrice;17,07;Age;0;Qty;1;Qual;0,858196;2;200200;27,0647;90;383;383;0,269265639;0,292325718;0,269265639;0,292325718;70;387;5,5;0,014285714;0,002583979;R;XP4;200259;90
200050;;D;20;H;88;Trans;From;14;To;50;Pr;1;Qual;5;FinPrice;28;Price;22,54;StdPrice;22,54;BuyPrice;18,77;Age;0;Qty;5;Qual;0,967532;2;201200;26,31;90;303;234;0,242236025;0,200852424;1,211180124;1,00426212;50;374;7,5;0,1;0,013368984;N;XP4;201250;90
200057;;D;20;H;88;Trans;From;4;To;57;Pr;2;Qual;3;FinPrice;36;Price;20,59;StdPrice;20,8;BuyPrice;17,75;Age;0;Qty;10;Qual;0,93422;2;202200;23,8665;90;404;332;0,748421564;0,16;7,484215639;1,6;70;420;6;0,142857143;0,023809524;R;XP4;202257;110
200035;;D;20;H;90;Trans;From;10;To;35;Pr;2;Qual;0;FinPrice;20;Price;18,21;StdPrice;19,5;BuyPrice;18,17;Age;3;Qty;1;Qual;0,0430918;0;202000;20,8368;90;375;0;0,098297639;0,002201431;0,098297639;0,002201431;200;392;2;0,005;0,00255102;B;XP4;202035;90
200063;;D;20;H;94;Trans;From;3;To;63;Pr;1;Qual;2;FinPrice;32;Price;20,01;StdPrice;20,05;BuyPrice;16,96;Age;0;Qty;10;Qual;0,665483;1;201100;23,1475;90;353;149;0,5992004;0,179834906;5,992003998;1,798349057;230;279;1,2;0,043478261;0,035842294;R;XP4;201163;90
200030;;D;20;H;95;Trans;From;18;To;30;Pr;2;Qual;3;FinPrice;24;Price;18,59;StdPrice;19,8;BuyPrice;16,49;Age;1;Qty;8;Qual;0,398783;1;202100;23,1195;100;844;304;0,291016676;0,127349909;2,328133405;1,018799272;230;817;3,6;0,034782609;0,009791922;B;XP4;202130;130
200044;;D;20;H;96;Trans;From;5;To;44;Pr;0;Qual;1;FinPrice;32;Price;22,13;StdPrice;22,35;BuyPrice;17,64;Age;0;Qty;5;Qual;0,921735;2;200200;27,0647;100;383;383;0,446000904;0,254535147;2,230004519;1,272675737;70;387;5,5;0,071428571;0,012919897;N;XP4;200244;130
200025;;D;20;H;98;Trans;From;18;To;25;Pr;1;Qual;1;FinPrice;20;Price;18,54;StdPrice;19,64;BuyPrice;16,45;Age;2;Qty;10;Qual;0,170182;0;201000;22,8363;100;121;0;0,078748652;0,127051672;0,787486516;1,270516717;220;105;0,5;0,045454545;0,095238095;B;XP4;201025;140
200056;;D;20;H;100;Trans;From;3;To;56;Pr;1;Qual;2;FinPrice;32;Price;20,05;StdPrice;20,05;BuyPrice;16,96;Age;0;Qty;2;Qual;0,665483;1;201100;23,1475;100;353;149;0,596009975;0,182193396;1,19201995;0,364386792;230;279;1,2;0,008695652;0,007168459;R;XP4;201156;200
200056;;D;20;H;101;Trans;From;4;To;56;Pr;0;Qual;3;FinPrice;36;Price;22,06;StdPrice;22,06;BuyPrice;17,07;Age;0;Qty;5;Qual;0,858196;2;200200;27,0647;100;383;383;0,631912965;0,292325718;3,159564823;1,461628588;70;387;5,5;0,071428571;0,012919897;R;XP4;200256;200
200049;;D;20;H;103;Trans;From;8;To;49;Pr;0;Qual;4;FinPrice;32;Price;21,46;StdPrice;22,95;BuyPrice;18,84;Age;0;Qty;6;Qual;0,935984;2;200200;27,0647;100;383;383;0,491146319;0,139065817;2,946877912;0,834394904;70;387;5,5;0,085714286;0,015503876;N;XP4;200249;130
200030;;D;20;H;104;Trans;From;7;To;30;Pr;1;Qual;2;FinPrice;24;Price;19,28;StdPrice;19,28;BuyPrice;15,43;Age;0;Qty;10;Qual;0,492433;1;201100;23,1475;100;353;149;0,244813278;0,249513934;2,44813278;2,495139339;230;279;1,2;0,043478261;0,035842294;B;XP4;201130;130
200058;;D;20;H;105;Trans;From;11;To;58;Pr;0;Qual;4;FinPrice;28;Price;18,87;StdPrice;23,1;BuyPrice;19,14;Age;0;Qty;10;Qual;0,798993;2;200200;27,0647;110;383;383;0,483836778;-0,014106583;4,83836778;-0,141065831;70;387;5,5;0,142857143;0,025839793;R;XP4;200258;110
200057;;D;20;H;106;Trans;From;7;To;57;Pr;1;Qual;2;FinPrice;24;Price;19,28;StdPrice;19,28;BuyPrice;15,43;Age;0;Qty;1;Qual;0,492433;1;201100;23,1475;110;353;149;0,244813278;0,249513934;0,244813278;0,249513934;230;279;1,2;0,004347826;0,003584229;R;XP4;201157;110
200049;;D;20;H;108;Trans;From;2;To;49;Pr;2;Qual;4;FinPrice;36;Price;25,18;StdPrice;25,18;BuyPrice;17,35;Age;0;Qty;9;Qual;0,900959;2;202200;23,8665;110;404;332;0,429706116;0,45129683;3,867355044;4,06167147;70;420;6;0,128571429;0,021428571;N;XP4;202249;130
